game_date,school_id,opp_id,tourn
1996-03-15,503.0,700.0,1
1996-03-15,551.0,739.0,1
1996-03-15,498.0,749.0,1
1996-03-16,31.0,387.0,1
1996-03-16,164.0,204.0,1
1996-03-16,257.0,559.0,1
1996-03-16,334.0,742.0,1
1996-03-16,400.0,674.0,1
1996-03-16,430.0,554.0,1
1996-03-16,191.0,688.0,1
1996-03-16,311.0,732.0,1
1996-03-17,29.0,312.0,1
1996-03-17,140.0,690.0,1
1996-03-17,251.0,473.0,1
1996-03-17,67.0,255.0,1
1996-03-17,328.0,631.0,1
1996-03-17,367.0,739.0,1
1996-03-17,457.0,700.0,1
1996-03-17,703.0,749.0,1
1996-03-21,251.0,700.0,1
1996-03-21,334.0,732.0,1
1996-03-21,31.0,400.0,1
1996-03-21,367.0,749.0,1
1996-03-22,140.0,255.0,1
1996-03-22,29.0,328.0,1
1996-03-22,164.0,430.0,1
1996-03-22,257.0,688.0,1
1996-03-23,334.0,749.0,1
1996-03-23,251.0,400.0,1
1996-03-24,140.0,430.0,1
1996-03-24,328.0,688.0,1
1996-03-30,334.0,400.0,1
1996-03-30,430.0,688.0,1
1996-04-01,334.0,688.0,1
1997-03-13,29.0,646.0,1
1997-03-13,67.0,735.0,1
1997-03-13,107.0,554.0,1
1997-03-13,87.0,140.0,1
1997-03-13,392.0,1014.0,1
1997-03-13,157.0,306.0,1
1997-03-13,312.0,746.0,1
1997-03-13,299.0,311.0,1
1997-03-13,314.0,328.0,1
1997-03-13,334.0,441.0,1
1997-03-13,220.0,457.0,1
1997-03-13,559.0,572.0,1
1997-03-13,534.0,606.0,1
1997-03-13,48.0,110.0,1
1997-03-13,361.0,739.0,1
1997-03-13,736.0,812.0,1
1997-03-14,251.0,458.0,1
1997-03-14,257.0,693.0,1
1997-03-14,147.0,414.0,1
1997-03-14,165.0,648.0,1
1997-03-14,193.0,454.0,1
1997-03-14,301.0,657.0,1
1997-03-14,367.0,400.0,1
1997-03-14,428.0,670.0,1
1997-03-14,473.0,523.0,1
1997-03-14,387.0,556.0,1
1997-03-14,522.0,674.0,1
1997-03-14,433.0,690.0,1
1997-03-14,703.0,796.0,1
1997-03-14,68.0,719.0,1
1997-03-14,726.0,732.0,1
1997-03-14,610.0,749.0,1
1997-03-15,29.0,1014.0,1
1997-03-15,107.0,739.0,1
1997-03-15,140.0,311.0,1
1997-03-15,328.0,559.0,1
1997-03-15,312.0,334.0,1
1997-03-15,157.0,457.0,1
1997-03-15,67.0,606.0,1
1997-03-15,110.0,812.0,1
1997-03-16,301.0,693.0,1
1997-03-16,147.0,719.0,1
1997-03-16,367.0,473.0,1
1997-03-16,428.0,690.0,1
1997-03-16,193.0,556.0,1
1997-03-16,674.0,749.0,1
1997-03-16,165.0,703.0,1
1997-03-16,458.0,732.0,1
1997-03-20,334.0,606.0,1
1997-03-20,147.0,428.0,1
1997-03-20,110.0,311.0,1
1997-03-20,674.0,732.0,1
1997-03-21,29.0,328.0,1
1997-03-21,367.0,703.0,1
1997-03-21,107.0,457.0,1
