season,school_id,arena_comb,city,latitude,longitude
2014,27854,"Lysaker Gym, Crookston, MN","Crookston, MN",47.7939,-96.61037
2015,27854,"Lysaker Gym, Crookston, MN","Crookston, MN",47.7939,-96.61037
2016,27854,"Lysaker Gym, Crookston, MN","Crookston, MN",47.7939,-96.61037
2017,27854,"Lysaker Gym, Crookston, MN","Crookston, MN",47.7939,-96.61037
2009,27854,"Lysaker Gym, Crookston, MN","Crookston, MN",47.7939,-96.61037
2010,27859,"Humacao          , PR","Humacao          , PR",18.1551337,-65.8203943
2011,27859,"Humacao          , PR","Humacao          , PR",18.1551337,-65.8203943
2009,27859,"Humacao          , PR","Humacao          , PR",18.1551337,-65.8203943
2010,1238,"Student Activity Center, Montevallo, AL","Montevallo, AL",33.1085896,-86.8665569
2011,1238,"Student Activity Center, Montevallo, AL","Montevallo, AL",33.1085896,-86.8665569
2012,1238,"Student Activity Center, Montevallo, AL","Montevallo, AL",33.1085896,-86.8665569
2013,1238,"Student Activity Center, Montevallo, AL","Montevallo, AL",33.1085896,-86.8665569
2014,1238,"Student Activity Center, Montevallo, AL","Montevallo, AL",33.1085896,-86.8665569
2015,1238,"Student Activity Center, Montevallo, AL","Montevallo, AL",33.1085896,-86.8665569
2016,1238,"Student Activity Center, Montevallo, AL","Montevallo, AL",33.1085896,-86.8665569
2017,1238,"Student Activity Center, Montevallo, AL","Montevallo, AL",33.1085896,-86.8665569
2009,1238,"Student Activity Center, Montevallo, AL","Montevallo, AL",33.1085896,-86.8665569
2010,1240,"Alex Nemzek Hall, Moorhead, MN","Moorhead, MN",46.8673374,-96.7521447
2011,1240,"Alex Nemzek Hall, Moorhead, MN","Moorhead, MN",46.8673374,-96.7521447
2012,1240,"Alex Nemzek Hall, Moorhead, MN","Moorhead, MN",46.8673374,-96.7521447
2013,1240,"Alex Nemzek Hall, Moorhead, MN","Moorhead, MN",46.8673374,-96.7521447
2014,1240,"Alex Nemzek Hall, Moorhead, MN","Moorhead, MN",46.8673374,-96.7521447
2015,1240,"Alex Nemzek Hall, Moorhead, MN","Moorhead, MN",46.8673374,-96.7521447
2016,1240,"Alex Nemzek Hall, Moorhead, MN","Moorhead, MN",46.8673374,-96.7521447
2017,1240,"Alex Nemzek Hall, Moorhead, MN","Moorhead, MN",46.8673374,-96.7521447
2009,1240,"Alex Nemzek Hall, Moorhead, MN","Moorhead, MN",46.8673374,-96.7521447
2010,1245,"Kornegay Arena, Mount Olive, NC","Mount Olive, NC",35.2062336,-78.0713442
2011,1245,"Kornegay Arena, Mount Olive, NC","Mount Olive, NC",35.2062336,-78.0713442
2012,1245,"Kornegay Arena, Mount Olive, NC","Mount Olive, NC",35.2062336,-78.0713442
2013,1245,"Kornegay Arena, Mount Olive, NC","Mount Olive, NC",35.2062336,-78.0713442
2014,1245,"Kornegay Arena, Mount Olive, NC","Mount Olive, NC",35.2062336,-78.0713442
2015,1245,"Kornegay Arena, Mount Olive, NC","Mount Olive, NC",35.2062336,-78.0713442
2016,1245,"Kornegay Arena, Mount Olive, NC","Mount Olive, NC",35.2062336,-78.0713442
2017,1245,"Kornegay Arena, Mount Olive, NC","Mount Olive, NC",35.2062336,-78.0713442
2009,1245,"Kornegay Arena, Mount Olive, NC","Mount Olive, NC",35.2062336,-78.0713442
2010,1254,"The Mirenda Center, Aston, PA","Aston, PA",39.8749735,-75.4426009
2011,1254,"The Mirenda Center, Aston, PA","Aston, PA",39.8749735,-75.4426009
2012,1254,"The Mirenda Center, Aston, PA","Aston, PA",39.8749735,-75.4426009
2013,1254,"The Mirenda Center, Aston, PA","Aston, PA",39.8749735,-75.4426009
2014,1254,"The Mirenda Center, Aston, PA","Aston, PA",39.8749735,-75.4426009
2015,1254,"The Mirenda Center, Aston, PA","Aston, PA",39.8749735,-75.4426009
2016,1254,"The Mirenda Center, Aston, PA","Aston, PA",39.8749735,-75.4426009
2017,1254,"The Mirenda Center, Aston, PA","Aston, PA",39.8749735,-75.4426009
2009,1254,"The Mirenda Center, Aston, PA","Aston, PA",39.8749735,-75.4426009
2010,1255,"Harold Alfond Forum, Biddeford, ME","Biddeford, ME",43.4532443,-70.38998
2011,1255,"Harold Alfond Forum, Biddeford, ME","Biddeford, ME",43.4532443,-70.38998
2012,1255,"Harold Alfond Forum, Biddeford, ME","Biddeford, ME",43.4532443,-70.38998
2013,1255,"Harold Alfond Forum, Biddeford, ME","Biddeford, ME",43.4532443,-70.38998
2014,1255,"Harold Alfond Forum, Biddeford, ME","Biddeford, ME",43.4532443,-70.38998
2015,1255,"Harold Alfond Forum, Biddeford, ME","Biddeford, ME",43.4532443,-70.38998
2016,1255,"Harold Alfond Forum, Biddeford, ME","Biddeford, ME",43.4532443,-70.38998
2017,1255,"Harold Alfond Forum, Biddeford, ME","Biddeford, ME",43.4532443,-70.38998
2009,1255,"Harold Alfond Forum, Biddeford, ME","Biddeford, ME",43.4532443,-70.38998
2010,1257,"Eleazer Arena, Newberry, SC","Newberry, SC",34.2861075,-81.6219227
2011,1257,"Eleazer Arena, Newberry, SC","Newberry, SC",34.2861075,-81.6219227
2012,1257,"Eleazer Arena, Newberry, SC","Newberry, SC",34.2861075,-81.6219227
2013,1257,"Eleazer Arena, Newberry, SC","Newberry, SC",34.2861075,-81.6219227
2014,1257,"Eleazer Arena, Newberry, SC","Newberry, SC",34.2861075,-81.6219227
2015,1257,"Eleazer Arena, Newberry, SC","Newberry, SC",34.2861075,-81.6219227
2016,1257,"Eleazer Arena, Newberry, SC","Newberry, SC",34.2861075,-81.6219227
2017,1257,"Eleazer Arena, Newberry, SC","Newberry, SC",34.2861075,-81.6219227
2009,1257,"Eleazer Arena, Newberry, SC","Newberry, SC",34.2861075,-81.6219227
2010,551,"Chiles Center, Portland, OR","Portland, OR",45.5750973,-122.7285261
2011,551,"Chiles Center, Portland, OR","Portland, OR",45.5750973,-122.7285261
2012,551,"Chiles Center, Portland, OR","Portland, OR",45.5750973,-122.7285261
2013,551,"Chiles Center, Portland, OR","Portland, OR",45.5750973,-122.7285261
2014,551,"Chiles Center, Portland, OR","Portland, OR",45.5750973,-122.7285261
2015,551,"Chiles Center, Portland, OR","Portland, OR",45.5750973,-122.7285261
2016,551,"Chiles Center, Portland, OR","Portland, OR",45.5750973,-122.7285261
2017,551,"Chiles Center, Portland, OR","Portland, OR",45.5750973,-122.7285261
2009,551,"Chiles Center, Portland, OR","Portland, OR",45.5750973,-122.7285261
2010,11504,"Curry Arena, Charlotte, NC","Charlotte, NC",35.227054,-80.839636
2011,11504,"Curry Arena, Charlotte, NC","Charlotte, NC",35.227054,-80.839636
2012,11504,"Curry Arena, Charlotte, NC","Charlotte, NC",35.227054,-80.839636
2013,11504,"Curry Arena, Charlotte, NC","Charlotte, NC",35.227054,-80.839636
2014,11504,"Curry Arena, Charlotte, NC","Charlotte, NC",35.227054,-80.839636
2015,11504,"Curry Arena, Charlotte, NC","Charlotte, NC",35.227054,-80.839636
2016,11504,"Curry Arena, Charlotte, NC","Charlotte, NC",35.227054,-80.839636
2017,11504,"Curry Arena, Charlotte, NC","Charlotte, NC",35.227054,-80.839636
2009,11504,"Curry Arena, Charlotte, NC","Charlotte, NC",35.227054,-80.839636
2010,8744,"Rankin Williams Fieldhouse, Weatherford, OK","Weatherford, OK",35.5345715,-98.7095116
2011,8744,"Rankin Williams Fieldhouse, Weatherford, OK","Weatherford, OK",35.5345715,-98.7095116
2012,8744,"Rankin Williams Fieldhouse, Weatherford, OK","Weatherford, OK",35.5345715,-98.7095116
2013,8744,"Rankin Williams Fieldhouse, Weatherford, OK","Weatherford, OK",35.5345715,-98.7095116
2014,8744,"Rankin Williams Fieldhouse, Weatherford, OK","Weatherford, OK",35.5345715,-98.7095116
2015,8744,"Rankin Williams Fieldhouse, Weatherford, OK","Weatherford, OK",35.5345715,-98.7095116
2016,8744,"Rankin Williams Fieldhouse, Weatherford, OK","Weatherford, OK",35.5345715,-98.7095116
2017,8744,"Rankin Williams Fieldhouse, Weatherford, OK","Weatherford, OK",35.5345715,-98.7095116
2009,8744,"Rankin Williams Fieldhouse, Weatherford, OK","Weatherford, OK",35.5345715,-98.7095116
2010,1266,"Wachs Arena, Aberdeen, SD","Aberdeen, SD",45.4510995,-98.4844923
2011,1266,"Wachs Arena, Aberdeen, SD","Aberdeen, SD",45.4510995,-98.4844923
2012,1266,"Wachs Arena, Aberdeen, SD","Aberdeen, SD",45.4510995,-98.4844923
2013,1266,"Wachs Arena, Aberdeen, SD","Aberdeen, SD",45.4510995,-98.4844923
2014,1266,"Wachs Arena, Aberdeen, SD","Aberdeen, SD",45.4510995,-98.4844923
2015,1266,"Wachs Arena, Aberdeen, SD","Aberdeen, SD",45.4510995,-98.4844923
2016,1266,"Wachs Arena, Aberdeen, SD","Aberdeen, SD",45.4510995,-98.4844923
2017,1266,"Wachs Arena, Aberdeen, SD","Aberdeen, SD",45.4510995,-98.4844923
2009,1266,"Wachs Arena, Aberdeen, SD","Aberdeen, SD",45.4510995,-98.4844923
2010,383,"Bresnan Arena In Taylor Center, Mankato, MN","Mankato, MN",44.1456562,-93.9956514
2011,383,"Bresnan Arena In Taylor Center, Mankato, MN","Mankato, MN",44.1456562,-93.9956514
2012,383,"Bresnan Arena In Taylor Center, Mankato, MN","Mankato, MN",44.1456562,-93.9956514
2013,383,"Bresnan Arena In Taylor Center, Mankato, MN","Mankato, MN",44.1456562,-93.9956514
2014,383,"Bresnan Arena In Taylor Center, Mankato, MN","Mankato, MN",44.1456562,-93.9956514
2015,383,"Bresnan Arena In Taylor Center, Mankato, MN","Mankato, MN",44.1456562,-93.9956514
2016,383,"Bresnan Arena In Taylor Center, Mankato, MN","Mankato, MN",44.1456562,-93.9956514
2017,383,"Bresnan Arena In Taylor Center, Mankato, MN","Mankato, MN",44.1456562,-93.9956514
2009,383,"Bresnan Arena In Taylor Center, Mankato, MN","Mankato, MN",44.1456562,-93.9956514
2010,1454,"Whitworth Fieldhouse, Spokane, WA","Spokane, WA",47.7548728,-117.4178623
2011,1454,"Whitworth Fieldhouse, Spokane, WA","Spokane, WA",47.7548728,-117.4178623
2012,1454,"Whitworth Fieldhouse, Spokane, WA","Spokane, WA",47.7548728,-117.4178623
2013,1454,"Whitworth Fieldhouse, Spokane, WA","Spokane, WA",47.7548728,-117.4178623
2014,1454,"Whitworth Fieldhouse, Spokane, WA","Spokane, WA",47.7548728,-117.4178623
2015,1454,"Whitworth Fieldhouse, Spokane, WA","Spokane, WA",47.7548728,-117.4178623
2016,1454,"Whitworth Fieldhouse, Spokane, WA","Spokane, WA",47.7548728,-117.4178623
2017,1454,"Whitworth Fieldhouse, Spokane, WA","Spokane, WA",47.7548728,-117.4178623
2009,1454,"Whitworth Fieldhouse, Spokane, WA","Spokane, WA",47.7548728,-117.4178623
2010,8404,"Hood Athletic Center, Frederick, MD","Frederick, MD",39.424139,-77.4176448
2011,8404,"Hood Athletic Center, Frederick, MD","Frederick, MD",39.424139,-77.4176448
2012,8404,"Hood Athletic Center, Frederick, MD","Frederick, MD",39.424139,-77.4176448
2013,8404,"Hood Athletic Center, Frederick, MD","Frederick, MD",39.424139,-77.4176448
2014,8404,"Hood Athletic Center, Frederick, MD","Frederick, MD",39.424139,-77.4176448
2015,8404,"Hood Athletic Center, Frederick, MD","Frederick, MD",39.424139,-77.4176448
2016,8404,"Hood Athletic Center, Frederick, MD","Frederick, MD",39.424139,-77.4176448
2017,8404,"Hood Athletic Center, Frederick, MD","Frederick, MD",39.424139,-77.4176448
2009,8404,"Hood Athletic Center, Frederick, MD","Frederick, MD",39.424139,-77.4176448
2010,1274,"Montgomery Fieldhouse, Nampa, ID","Nampa, ID",43.5612431,-116.5666261
2011,1274,"Montgomery Fieldhouse, Nampa, ID","Nampa, ID",43.5612431,-116.5666261
2012,1274,"Montgomery Fieldhouse, Nampa, ID","Nampa, ID",43.5612431,-116.5666261
2013,1274,"Montgomery Fieldhouse, Nampa, ID","Nampa, ID",43.5612431,-116.5666261
2014,1274,"Montgomery Fieldhouse, Nampa, ID","Nampa, ID",43.5612431,-116.5666261
2015,1274,"Montgomery Fieldhouse, Nampa, ID","Nampa, ID",43.5612431,-116.5666261
2016,1274,"Montgomery Fieldhouse, Nampa, ID","Nampa, ID",43.5612431,-116.5666261
2017,1274,"Montgomery Fieldhouse, Nampa, ID","Nampa, ID",43.5612431,-116.5666261
2009,1274,"Montgomery Fieldhouse, Nampa, ID","Nampa, ID",43.5612431,-116.5666261
2010,27901,"Mount Ida College Athletic Center, Newton, MA","Newton, MA",42.294262,-71.193448
2011,27901,"Mount Ida College Athletic Center, Newton, MA","Newton, MA",42.294262,-71.193448
2012,27901,"Mount Ida College Athletic Center, Newton, MA","Newton, MA",42.294262,-71.193448
2013,27901,"Mount Ida College Athletic Center, Newton, MA","Newton, MA",42.294262,-71.193448
2014,27901,"Mount Ida College Athletic Center, Newton, MA","Newton, MA",42.294262,-71.193448
2015,27901,"Mount Ida College Athletic Center, Newton, MA","Newton, MA",42.294262,-71.193448
2016,27901,"Mount Ida College Athletic Center, Newton, MA","Newton, MA",42.294262,-71.193448
2017,27901,"Mount Ida College Athletic Center, Newton, MA","Newton, MA",42.294262,-71.193448
2009,27901,"Mount Ida College Athletic Center, Newton, MA","Newton, MA",42.294262,-71.193448
2010,1278,"Johnson Center, Oakland City, IN","Oakland City, IN",38.3401347,-87.3506095
2011,1278,"Johnson Center, Oakland City, IN","Oakland City, IN",38.3401347,-87.3506095
2012,1278,"Johnson Center, Oakland City, IN","Oakland City, IN",38.3401347,-87.3506095
2013,1278,"Johnson Center, Oakland City, IN","Oakland City, IN",38.3401347,-87.3506095
2014,1278,"Johnson Center, Oakland City, IN","Oakland City, IN",38.3401347,-87.3506095
2015,1278,"Johnson Center, Oakland City, IN","Oakland City, IN",38.3401347,-87.3506095
2016,1278,"Johnson Center, Oakland City, IN","Oakland City, IN",38.3401347,-87.3506095
2017,1278,"Johnson Center, Oakland City, IN","Oakland City, IN",38.3401347,-87.3506095
2009,1278,"Johnson Center, Oakland City, IN","Oakland City, IN",38.3401347,-87.3506095
2010,1289,"Vining Arena, Arkadelphia, AR","Arkadelphia, AR",34.1289381,-93.053317
2011,1289,"Vining Arena, Arkadelphia, AR","Arkadelphia, AR",34.1289381,-93.053317
2012,1289,"Vining Arena, Arkadelphia, AR","Arkadelphia, AR",34.1289381,-93.053317
2013,1289,"Vining Arena, Arkadelphia, AR","Arkadelphia, AR",34.1289381,-93.053317
2014,1289,"Vining Arena, Arkadelphia, AR","Arkadelphia, AR",34.1289381,-93.053317
2015,1289,"Vining Arena, Arkadelphia, AR","Arkadelphia, AR",34.1289381,-93.053317
2016,1289,"Vining Arena, Arkadelphia, AR","Arkadelphia, AR",34.1289381,-93.053317
2017,1289,"Vining Arena, Arkadelphia, AR","Arkadelphia, AR",34.1289381,-93.053317
2009,1289,"Vining Arena, Arkadelphia, AR","Arkadelphia, AR",34.1289381,-93.053317
2010,111,"SRC Arena, Riverside, CA","Riverside, CA",33.9782498,-117.3279454
2011,111,"SRC Arena, Riverside, CA","Riverside, CA",33.9782498,-117.3279454
2012,111,"SRC Arena, Riverside, CA","Riverside, CA",33.9782498,-117.3279454
2013,111,"SRC Arena, Riverside, CA","Riverside, CA",33.9782498,-117.3279454
2014,111,"SRC Arena, Riverside, CA","Riverside, CA",33.9782498,-117.3279454
2015,111,"SRC Arena, Riverside, CA","Riverside, CA",33.9782498,-117.3279454
2016,111,"SRC Arena, Riverside, CA","Riverside, CA",33.9782498,-117.3279454
2017,111,"SRC Arena, Riverside, CA","Riverside, CA",33.9782498,-117.3279454
2009,111,"SRC Arena, Riverside, CA","Riverside, CA",33.9782498,-117.3279454
2010,21772,"Papas Gynasium, Brookline, MA","Brookline, MA",42.3162952,-71.1292881
2011,21772,"Papas Gynasium, Brookline, MA","Brookline, MA",42.3162952,-71.1292881
2012,21772,"Papas Gynasium, Brookline, MA","Brookline, MA",42.3162952,-71.1292881
2013,21772,"Papas Gynasium, Brookline, MA","Brookline, MA",42.3162952,-71.1292881
2014,21772,"Papas Gynasium, Brookline, MA","Brookline, MA",42.3162952,-71.1292881
2015,21772,"Papas Gynasium, Brookline, MA","Brookline, MA",42.3162952,-71.1292881
2016,21772,"Papas Gynasium, Brookline, MA","Brookline, MA",42.3162952,-71.1292881
2017,21772,"Papas Gynasium, Brookline, MA","Brookline, MA",42.3162952,-71.1292881
2009,21772,"Papas Gynasium, Brookline, MA","Brookline, MA",42.3162952,-71.1292881
2010,1297,"Olson Auditorium, Tacoma, WA","Tacoma, WA",47.1445568,-122.4458064
2011,1297,"Olson Auditorium, Tacoma, WA","Tacoma, WA",47.1445568,-122.4458064
2012,1297,"Olson Auditorium, Tacoma, WA","Tacoma, WA",47.1445568,-122.4458064
2013,1297,"Olson Auditorium, Tacoma, WA","Tacoma, WA",47.1445568,-122.4458064
2014,1297,"Olson Auditorium, Tacoma, WA","Tacoma, WA",47.1445568,-122.4458064
2015,1297,"Olson Auditorium, Tacoma, WA","Tacoma, WA",47.1445568,-122.4458064
2016,1297,"Olson Auditorium, Tacoma, WA","Tacoma, WA",47.1445568,-122.4458064
2017,1297,"Olson Auditorium, Tacoma, WA","Tacoma, WA",47.1445568,-122.4458064
2009,1297,"Olson Auditorium, Tacoma, WA","Tacoma, WA",47.1445568,-122.4458064
2010,11538,"Dunham Student Activities, Saint Louis, MO","Saint Louis, MO",38.6416359,-90.3151351
2011,11538,"Dunham Student Activities, Saint Louis, MO","Saint Louis, MO",38.6416359,-90.3151351
2012,11538,"Dunham Student Activities, Saint Louis, MO","Saint Louis, MO",38.6416359,-90.3151351
2013,11538,"Dunham Student Activities, Saint Louis, MO","Saint Louis, MO",38.6416359,-90.3151351
2014,11538,"Dunham Student Activities, Saint Louis, MO","Saint Louis, MO",38.6416359,-90.3151351
2015,11538,"Dunham Student Activities, Saint Louis, MO","Saint Louis, MO",38.6416359,-90.3151351
2016,11538,"Dunham Student Activities, Saint Louis, MO","Saint Louis, MO",38.6416359,-90.3151351
2017,11538,"Dunham Student Activities, Saint Louis, MO","Saint Louis, MO",38.6416359,-90.3151351
2009,11538,"Dunham Student Activities, Saint Louis, MO","Saint Louis, MO",38.6416359,-90.3151351
2010,1305,"Mason Activity Center, Langhorne, PA","Langhorne, PA",40.1669399,-74.9065362
2011,1305,"Mason Activity Center, Langhorne, PA","Langhorne, PA",40.1669399,-74.9065362
2012,1305,"Mason Activity Center, Langhorne, PA","Langhorne, PA",40.1669399,-74.9065362
2013,1305,"Mason Activity Center, Langhorne, PA","Langhorne, PA",40.1669399,-74.9065362
2014,1305,"Mason Activity Center, Langhorne, PA","Langhorne, PA",40.1669399,-74.9065362
2015,1305,"Mason Activity Center, Langhorne, PA","Langhorne, PA",40.1669399,-74.9065362
2016,1305,"Mason Activity Center, Langhorne, PA","Langhorne, PA",40.1669399,-74.9065362
2017,1305,"Mason Activity Center, Langhorne, PA","Langhorne, PA",40.1669399,-74.9065362
2009,1305,"Mason Activity Center, Langhorne, PA","Langhorne, PA",40.1669399,-74.9065362
2010,9500,"Campus Center Gym, Utica, NY","Utica, NY",43.0936618,-75.2714604
2011,9500,"Campus Center Gym, Utica, NY","Utica, NY",43.0936618,-75.2714604
2012,9500,"Campus Center Gym, Utica, NY","Utica, NY",43.0936618,-75.2714604
2013,9500,"Campus Center Gym, Utica, NY","Utica, NY",43.0936618,-75.2714604
2014,9500,"Campus Center Gym, Utica, NY","Utica, NY",43.0936618,-75.2714604
2015,9500,"Campus Center Gym, Utica, NY","Utica, NY",43.0936618,-75.2714604
2016,9500,"Campus Center Gym, Utica, NY","Utica, NY",43.0936618,-75.2714604
2017,9500,"Campus Center Gym, Utica, NY","Utica, NY",43.0936618,-75.2714604
2009,9500,"Campus Center Gym, Utica, NY","Utica, NY",43.0936618,-75.2714604
2010,15646,"Wilson Gym, Wilson, NC","Wilson, NC",35.7298681,-77.9481678
2011,15646,"Wilson Gym, Wilson, NC","Wilson, NC",35.7298681,-77.9481678
2012,15646,"Wilson Gym, Wilson, NC","Wilson, NC",35.7298681,-77.9481678
2013,15646,"Wilson Gym, Wilson, NC","Wilson, NC",35.7298681,-77.9481678
2014,15646,"Wilson Gym, Wilson, NC","Wilson, NC",35.7298681,-77.9481678
2015,15646,"Wilson Gym, Wilson, NC","Wilson, NC",35.7298681,-77.9481678
2016,15646,"Wilson Gym, Wilson, NC","Wilson, NC",35.7298681,-77.9481678
2017,15646,"Wilson Gym, Wilson, NC","Wilson, NC",35.7298681,-77.9481678
2009,15646,"Wilson Gym, Wilson, NC","Wilson, NC",35.7298681,-77.9481678
2010,1314,"John Lance Arena, Pittsburg, KS","Pittsburg, KS",37.3914668,-94.6947717
2011,1314,"John Lance Arena, Pittsburg, KS","Pittsburg, KS",37.3914668,-94.6947717
2012,1314,"John Lance Arena, Pittsburg, KS","Pittsburg, KS",37.3914668,-94.6947717
2013,1314,"John Lance Arena, Pittsburg, KS","Pittsburg, KS",37.3914668,-94.6947717
2014,1314,"John Lance Arena, Pittsburg, KS","Pittsburg, KS",37.3914668,-94.6947717
2015,1314,"John Lance Arena, Pittsburg, KS","Pittsburg, KS",37.3914668,-94.6947717
2016,1314,"John Lance Arena, Pittsburg, KS","Pittsburg, KS",37.3914668,-94.6947717
2017,1314,"John Lance Arena, Pittsburg, KS","Pittsburg, KS",37.3914668,-94.6947717
2009,1314,"John Lance Arena, Pittsburg, KS","Pittsburg, KS",37.3914668,-94.6947717
2010,219,"Ford Center, Evansville, IN","Evansville, IN",37.9721356,-87.5678588
2011,219,"Ford Center, Evansville, IN","Evansville, IN",37.9721356,-87.5678588
2012,219,"Ford Center, Evansville, IN","Evansville, IN",37.9721356,-87.5678588
2013,219,"Ford Center, Evansville, IN","Evansville, IN",37.9721356,-87.5678588
2014,219,"Ford Center, Evansville, IN","Evansville, IN",37.9721356,-87.5678588
2015,219,"Ford Center, Evansville, IN","Evansville, IN",37.9721356,-87.5678588
2016,219,"Ford Center, Evansville, IN","Evansville, IN",37.9721356,-87.5678588
2017,219,"Ford Center, Evansville, IN","Evansville, IN",37.9721356,-87.5678588
2009,219,"Ford Center, Evansville, IN","Evansville, IN",37.9721356,-87.5678588
2010,1318,"Drubner Center, Waterbury, CT","Waterbury, CT",41.5477901,-73.065008
2011,1318,"Drubner Center, Waterbury, CT","Waterbury, CT",41.5477901,-73.065008
2012,1318,"Drubner Center, Waterbury, CT","Waterbury, CT",41.5477901,-73.065008
2013,1318,"Drubner Center, Waterbury, CT","Waterbury, CT",41.5477901,-73.065008
2014,1318,"Drubner Center, Waterbury, CT","Waterbury, CT",41.5477901,-73.065008
2015,1318,"Drubner Center, Waterbury, CT","Waterbury, CT",41.5477901,-73.065008
2016,1318,"Drubner Center, Waterbury, CT","Waterbury, CT",41.5477901,-73.065008
2017,1318,"Drubner Center, Waterbury, CT","Waterbury, CT",41.5477901,-73.065008
2009,1318,"Drubner Center, Waterbury, CT","Waterbury, CT",41.5477901,-73.065008
2010,1320,"Ross E. Templeton Center, Clinton, SC","Clinton, SC",34.4650766,-81.8689853
2011,1320,"Ross E. Templeton Center, Clinton, SC","Clinton, SC",34.4650766,-81.8689853
2012,1320,"Ross E. Templeton Center, Clinton, SC","Clinton, SC",34.4650766,-81.8689853
2013,1320,"Ross E. Templeton Center, Clinton, SC","Clinton, SC",34.4650766,-81.8689853
2014,1320,"Ross E. Templeton Center, Clinton, SC","Clinton, SC",34.4650766,-81.8689853
2015,1320,"Ross E. Templeton Center, Clinton, SC","Clinton, SC",34.4650766,-81.8689853
2016,1320,"Ross E. Templeton Center, Clinton, SC","Clinton, SC",34.4650766,-81.8689853
2017,1320,"Ross E. Templeton Center, Clinton, SC","Clinton, SC",34.4650766,-81.8689853
2009,1320,"Ross E. Templeton Center, Clinton, SC","Clinton, SC",34.4650766,-81.8689853
2010,1321,"Cayey, PR","Cayey, PR",18.1119051,-66.166
2011,1321,"Cayey, PR","Cayey, PR",18.1119051,-66.166
2009,1321,"Cayey, PR","Cayey, PR",18.1119051,-66.166
2010,1328,"Mason-Halpin Field House, Kansas City, MO","Kansas City, MO",39.032297,-94.5706216
2011,1328,"Mason-Halpin Field House, Kansas City, MO","Kansas City, MO",39.032297,-94.5706216
2012,1328,"Mason-Halpin Field House, Kansas City, MO","Kansas City, MO",39.032297,-94.5706216
2013,1328,"Mason-Halpin Field House, Kansas City, MO","Kansas City, MO",39.032297,-94.5706216
2014,1328,"Mason-Halpin Field House, Kansas City, MO","Kansas City, MO",39.032297,-94.5706216
2015,1328,"Mason-Halpin Field House, Kansas City, MO","Kansas City, MO",39.032297,-94.5706216
2016,1328,"Mason-Halpin Field House, Kansas City, MO","Kansas City, MO",39.032297,-94.5706216
2017,1328,"Mason-Halpin Field House, Kansas City, MO","Kansas City, MO",39.032297,-94.5706216
2009,1328,"Mason-Halpin Field House, Kansas City, MO","Kansas City, MO",39.032297,-94.5706216
2015,30002,"Trojan Fieldhouse, Nashville, TN","Nashville, TN",36.1425072,-86.7532773
2016,30002,"Trojan Fieldhouse, Nashville, TN","Nashville, TN",36.1425072,-86.7532773
2017,30002,"Trojan Fieldhouse, Nashville, TN","Nashville, TN",36.1425072,-86.7532773
2010,1332,"IGINI Sports Forum, River Forest, IL","River Forest, IL",41.9024125,-87.8220588
2011,1332,"IGINI Sports Forum, River Forest, IL","River Forest, IL",41.9024125,-87.8220588
2012,1332,"IGINI Sports Forum, River Forest, IL","River Forest, IL",41.9024125,-87.8220588
2013,1332,"IGINI Sports Forum, River Forest, IL","River Forest, IL",41.9024125,-87.8220588
2014,1332,"IGINI Sports Forum, River Forest, IL","River Forest, IL",41.9024125,-87.8220588
2015,1332,"IGINI Sports Forum, River Forest, IL","River Forest, IL",41.9024125,-87.8220588
2016,1332,"IGINI Sports Forum, River Forest, IL","River Forest, IL",41.9024125,-87.8220588
2017,1332,"IGINI Sports Forum, River Forest, IL","River Forest, IL",41.9024125,-87.8220588
2009,1332,"IGINI Sports Forum, River Forest, IL","River Forest, IL",41.9024125,-87.8220588
2010,1334,"Recreation and Convocation Center, Austin, TX","Austin, TX",30.2297903,-97.7576194
2011,1334,"Recreation and Convocation Center, Austin, TX","Austin, TX",30.2297903,-97.7576194
2012,1334,"Recreation and Convocation Center, Austin, TX","Austin, TX",30.2297903,-97.7576194
2013,1334,"Recreation and Convocation Center, Austin, TX","Austin, TX",30.2297903,-97.7576194
2014,1334,"Recreation and Convocation Center, Austin, TX","Austin, TX",30.2297903,-97.7576194
2015,1334,"Recreation and Convocation Center, Austin, TX","Austin, TX",30.2297903,-97.7576194
2016,1334,"Recreation and Convocation Center, Austin, TX","Austin, TX",30.2297903,-97.7576194
2017,1334,"Recreation and Convocation Center, Austin, TX","Austin, TX",30.2297903,-97.7576194
2009,1334,"Recreation and Convocation Center, Austin, TX","Austin, TX",30.2297903,-97.7576194
2010,1340,"Danzi Athletic Center, Patchogue, NY","Patchogue, NY",40.776206,-73.0262037
2011,1340,"Danzi Athletic Center, Patchogue, NY","Patchogue, NY",40.776206,-73.0262037
2012,1340,"Danzi Athletic Center, Patchogue, NY","Patchogue, NY",40.776206,-73.0262037
2013,1340,"Danzi Athletic Center, Patchogue, NY","Patchogue, NY",40.776206,-73.0262037
2014,1340,"Danzi Athletic Center, Patchogue, NY","Patchogue, NY",40.776206,-73.0262037
2015,1340,"Danzi Athletic Center, Patchogue, NY","Patchogue, NY",40.776206,-73.0262037
2016,1340,"Danzi Athletic Center, Patchogue, NY","Patchogue, NY",40.776206,-73.0262037
2017,1340,"Danzi Athletic Center, Patchogue, NY","Patchogue, NY",40.776206,-73.0262037
2009,1340,"Danzi Athletic Center, Patchogue, NY","Patchogue, NY",40.776206,-73.0262037
