season,season_id,school_id,school_name,division
2015,12020,30153,Union (TN),2
2015,12020,728,Upper Iowa,2
2015,12020,30104,Urbana,2
2015,12020,734,Valdosta St.,2
2015,12020,743,Virginia St.,2
2015,12020,744,Virginia Union,2
2015,12020,30141,Walsh,2
2015,12020,2814,Washburn,2
2015,12020,757,Wayne St. (MI),2
2015,12020,1433,Wayne St. (NE),2
2015,12020,358,West Ala.,2
2015,12020,765,West Chester,2
2015,12020,11740,West Florida,2
2015,12020,766,West Ga.,2
2015,12020,1438,West Liberty,2
2015,12020,767,West Tex. A&M,2
2015,12020,9630,West Va. Wesleyan,2
2015,12020,1439,West Virginia St.,2
2015,12020,1445,Western N.M.,2
2015,12020,1446,Western Ore.,2
2015,12020,2759,Western St.,2
2015,12020,1448,Western Wash.,2
2015,12020,30209,Westminster (UT),2
2015,12020,12799,Wheeling Jesuit,2
2015,12020,30120,William Jewell,2
2015,12020,1460,Wilmington (DE),2
2015,12020,1462,Wingate,2
2015,12020,790,Winona St.,2
2015,12020,791,Winston-Salem,2
2015,12020,799,Wis.-Parkside,2
2015,12020,30154,Young Harris,2
2015,12020,4,Adrian,3
2015,12020,2798,Albertus Magnus,3
2015,12020,15,Albion,3
2015,12020,16,Albright,3
2015,12020,18,Alfred,3
2015,12020,19,Allegheny,3
2015,12020,21,Alma,3
2015,12020,938,Alvernia,3
2015,12020,24,Amherst,3
2015,12020,939,Anderson (IN),3
2015,12020,26,Anna Maria,3
2015,12020,966,Arcadia,3
2015,12020,38,Augsburg,3
2015,12020,40,Augustana (IL),3
2015,12020,42,Aurora,3
2015,12020,953,Austin,3
2015,12020,44,Averett,3
2015,12020,45,Babson,3
2015,12020,46,Baldwin Wallace,3
2015,12020,962,Bard,3
2015,12020,58,Baruch,3
2015,12020,50,Bates,3
2015,12020,26520,Bay Path,3
2015,12020,26107,Becker,3
2015,12020,53,Beloit,3
2015,12020,296,Benedictine (IL),3
2015,12020,973,Berry,3
2015,12020,59,Bethany (WV),3
2015,12020,30038,Bethany Lutheran,3
2015,12020,60,Bethel (MN),3
2015,12020,28593,Birmingham-So.,3
2015,12020,64,Blackburn,3
2015,12020,987,Bluffton,3
2015,12020,69,Bowdoin,3
2015,12020,73,Brandeis,3
2015,12020,75,Bridgewater (VA),3
2015,12020,76,Bridgewater St.,3
2015,12020,78,Brockport,3
2015,12020,79,Brooklyn,3
2015,12020,84,Buena Vista,3
2015,12020,85,Buffalo St.,3
2015,12020,480,CCNY,3
2015,12020,451,CMSV,3
2015,12020,122,CWRU,3
2015,12020,88,Cabrini,3
2015,12020,1305,Cairn,3
2015,12020,105,Cal Lutheran,3
2015,12020,89,Caltech,3
2015,12020,114,Calvin,3
2015,12020,117,Capital,3
2015,12020,118,Carleton,3
2015,12020,119,Carnegie Mellon,3
2015,12020,120,Carroll (WI),3
2015,12020,121,Carthage,3
2015,12020,123,Castleton,3
2015,12020,124,Catholic,3
2015,12020,23624,Cazenovia,3
2015,12020,125,Centenary (LA),3
2015,12020,12884,Centenary (NJ),3
2015,12020,126,Central (IA),3
2015,12020,132,Centre,3
2015,12020,134,Chapman,3
2015,12020,10972,Chatham,3
2015,12020,137,Chicago,3
2015,12020,139,Chris. Newport,3
2015,12020,142,Claremont-M-S,3
2015,12020,145,Clark (MA),3
2015,12020,958,Clarks Summit,3
2015,12020,146,Clarkson,3
2015,12020,722,Coast Guard,3
2015,12020,30083,Cobleskill St.,3
2015,12020,150,Coe,3
2015,12020,151,Colby,3
2015,12020,152,Colby-Sawyer,3
2015,12020,154,Colorado Col.,3
2015,12020,24400,Concordia (TX),3
2015,12020,160,Concordia Chicago,3
2015,12020,1036,Concordia Wisconsin,3
2015,12020,161,Concordia-M'head,3
2015,12020,163,Connecticut Col.,3
2015,12020,166,Cornell College,3
2015,12020,30111,Covenant,3
2015,12020,30035,Crown (MN),3
2015,12020,170,Curry,3
2015,12020,1059,D'Youville,3
2015,12020,1044,Dallas,3
2015,12020,2691,Daniel Webster,3
2015,12020,177,DePauw,3
2015,12020,20,DeSales,3
2015,12020,1050,Defiance,3
2015,12020,179,Delaware Valley,3
2015,12020,182,Denison,3
2015,12020,185,Dickinson,3
2015,12020,1332,Dominican (IL),3
2015,12020,190,Drew,3
2015,12020,192,Dubuque,3
2015,12020,195,Earlham,3
2015,12020,1062,East Tex. Baptist,3
2015,12020,203,East. Mennonite,3
2015,12020,8968,Eastern,3
2015,12020,200,Eastern Conn. St.,3
2015,12020,1064,Eastern Nazarene,3
2015,12020,1066,Edgewood,3
2015,12020,211,Elizabethtown,3
2015,12020,212,Elmhurst,3
2015,12020,213,Elmira,3
2015,12020,532,Elms,3
2015,12020,214,Emerson,3
2015,12020,215,Emmanuel (MA),3
2015,12020,217,Emory,3
2015,12020,216,Emory & Henry,3
2015,12020,8981,Endicott,3
2015,12020,218,Eureka,3
2015,12020,221,FDU- Florham,3
2015,12020,27892,Farmingdale St.,3
2015,12020,225,Ferrum,3
2015,12020,30032,Finlandia,3
2015,12020,227,Fitchburg St.,3
2015,12020,11538,Fontbonne,3
2015,12020,238,Framingham St.,3
2015,12020,30069,Franciscan,3
2015,12020,2694,Franklin,3
2015,12020,239,Franklin & Marshall,3
2015,12020,242,Fredonia,3
2015,12020,243,Frostburg St.,3
2015,12020,245,Gallaudet,3
2015,12020,30084,Geneva,3
2015,12020,1094,George Fox,3
2015,12020,258,Gettysburg,3
2015,12020,1099,Gordon,3
2015,12020,1467,Goucher,3
2015,12020,11062,Green Mountain,3
2015,12020,263,Greensboro,3
2015,12020,1111,Greenville,3
2015,12020,264,Grinnell,3
2015,12020,265,Grove City,3
2015,12020,1112,Guilford,3
2015,12020,266,Gust. Adolphus,3
2015,12020,12399,Gwynedd Mercy,3
2015,12020,267,Hamilton,3
2015,12020,268,Hamline,3
2015,12020,269,Hampden-Sydney,3
2015,12020,1115,Hanover,3
2015,12020,271,Hardin-Simmons,3
2015,12020,273,Hartwick,3
2015,12020,276,Haverford,3
2015,12020,278,Heidelberg,3
2015,12020,1124,Hendrix,3
2015,12020,8398,Hilbert,3
2015,12020,281,Hiram,3
2015,12020,282,Hobart and William Smith,3
2015,12020,8404,Hood,3
2015,12020,286,Hope,3
2015,12020,2741,Howard Payne,3
2015,12020,292,Hunter,3
2015,12020,1130,Huntingdon,3
2015,12020,1133,Husson,3
2015,12020,300,Ill. Wesleyan,3
2015,12020,297,Illinois Col.,3
2015,12020,303,Immaculata,3
2015,12020,313,Ithaca,3
2015,12020,320,John Carroll,3
2015,12020,321,John Jay,3
2015,12020,322,Johns Hopkins,3
2015,12020,22626,Johnson & Wales (RI),3
2015,12020,324,Johnson St.,3
2015,12020,325,Juniata,3
2015,12020,326,Kalamazoo,3
2015,12020,329,Kean,3
2015,12020,330,Keene St.,3
2015,12020,335,Kenyon,3
2015,12020,1159,Keuka,3
2015,12020,30047,Keystone,3
2015,12020,336,King's (PA),3
2015,12020,337,Knox,3
2015,12020,1163,La Roche,3
2015,12020,341,La Verne,3
2015,12020,1162,LaGrange,3
2015,12020,344,Lake Forest,3
2015,12020,1164,Lakeland,3
2015,12020,30085,Lancaster Bible,3
2015,12020,8486,Lasell,3
2015,12020,348,Lawrence,3
2015,12020,8490,LeTourneau,3
2015,12020,351,Lebanon Valley,3
2015,12020,279,Lehman,3
2015,12020,24317,Lesley,3
2015,12020,22235,Lewis & Clark,3
2015,12020,1179,Linfield,3
2015,12020,364,Loras,3
2015,12020,1182,Louisiana Col.,3
2015,12020,372,Luther,3
2015,12020,373,Lycoming,3
2015,12020,374,Lynchburg,3
2015,12020,30065,Lyndon St.,3
2015,12020,486,MCLA,3
2015,12020,398,MIT,3
2015,12020,20220,MSOE,3
2015,12020,377,MacMurray,3
2015,12020,376,Macalester,3
2015,12020,378,Maine Maritime,3
2015,12020,1192,Manchester,3
2015,12020,382,Manhattanville,3
2015,12020,1194,Maranatha Baptist,3
2015,12020,1196,Marian (WI),3
2015,12020,385,Marietta,3
2015,12020,8597,Martin Luther,3
2015,12020,1203,Mary Hardin-Baylor,3
2015,12020,390,Mary Washington,3
2015,12020,394,Marymount (VA),3
2015,12020,396,Maryville (TN),3
2015,12020,397,Marywood,3
2015,12020,773,McDaniel,3
2015,12020,8530,McMurry,3
2015,12020,379,Me.-Farmington,3
2015,12020,30040,Me.-Presque Isle,3
2015,12020,23725,Medaille,3
2015,12020,403,Medgar Evers,3
2015,12020,724,Merchant Marine,3
2015,12020,411,Messiah,3
2015,12020,412,Methodist,3
2015,12020,420,Middlebury,3
2015,12020,424,Millikin,3
2015,12020,426,Millsaps,3
2015,12020,1226,Minn.-Morris,3
2015,12020,16142,Misericordia,3
2015,12020,30042,Mitchell,3
2015,12020,438,Monmouth (IL),3
2015,12020,442,Montclair St.,3
2015,12020,443,Moravian,3
2015,12020,30067,Morrisville St.,3
2015,12020,30036,Mount Aloysius,3
2015,12020,27901,Mount Ida,3
2015,12020,452,Mount Union,3
2015,12020,8567,Mt. St. Joseph,3
2015,12020,1468,Mt. St. Mary (NY),3
2015,12020,453,Muhlenberg,3
2015,12020,455,Muskingum,3
2015,12020,491,N.C. Wesleyan,3
2015,12020,479,NYU,3
2015,12020,461,Nazareth,3
2015,12020,462,Neb. Wesleyan,3
2015,12020,1254,Neumann,3
2015,12020,467,New England Col.,3
2015,12020,319,New Jersey City,3
2015,12020,21772,Newbury,3
2015,12020,484,Nichols,3
2015,12020,492,North Central (IL),3
2015,12020,30039,North Central (MN),3
2015,12020,496,North Park,3
2015,12020,1267,Northland,3
2015,12020,30031,Northwestern-St. Paul,3
2015,12020,511,Norwich,3
2015,12020,515,Oberlin,3
2015,12020,516,Occidental,3
2015,12020,2713,Oglethorpe,3
2015,12020,517,Ohio Northern,3
2015,12020,520,Ohio Wesleyan,3
2015,12020,524,Old Westbury,3
2015,12020,525,Olivet,3
2015,12020,530,Oswego St.,3
2015,12020,531,Otterbein,3
2015,12020,23008,Ozarks (AR),3
2015,12020,2751,Pacific (OR),3
2015,12020,1297,Pacific Lutheran,3
2015,12020,30190,Penn College,3
2015,12020,30081,Penn St. Harrisburg,3
2015,12020,30114,Penn St.-Abington,3
2015,12020,25719,Penn St.-Altoona,3
2015,12020,538,Penn St.-Behrend,3
2015,12020,30044,Penn St.-Berks,3
2015,12020,21830,Piedmont,3
2015,12020,544,Pine Manor,3
2015,12020,1315,Pitt.-Bradford,3
2015,12020,11839,Pitt.-Greensburg,3
2015,12020,547,Plattsburgh St.,3
2015,12020,548,Plymouth St.,3
2015,12020,481,Polytechnic (NY),3
2015,12020,549,Pomona-Pitzer,3
2015,12020,555,Principia,3
2015,12020,557,Puget Sound,3
2015,12020,30029,Purchase,3
2015,12020,580,RIT,3
2015,12020,564,Ramapo,3
2015,12020,566,Randolph,3
2015,12020,565,Randolph-Macon,3
2015,12020,567,Redlands,3
2015,12020,569,Regis (MA),3
2015,12020,570,Rensselaer,3
2015,12020,571,Rhode Island Col.,3
2015,12020,573,Rhodes,3
2015,12020,577,Ripon,3
2015,12020,18422,Rivier,3
2015,12020,578,Roanoke,3
2015,12020,581,Rochester (NY),3
2015,12020,582,Rockford,3
2015,12020,583,Roger Williams,3
2015,12020,585,Rose-Hulman,3
2015,12020,15882,Rosemont,3
2015,12020,259,Rowan,3
2015,12020,586,Rust,3
2015,12020,588,Rutgers-Camden,3
2015,12020,589,Rutgers-Newark,3
2015,12020,168,SUNY Cortland,3
2015,12020,247,SUNY Geneseo,3
2015,12020,478,SUNY Maritime,3
2015,12020,475,SUNY New Paltz,3
2015,12020,526,SUNY Oneonta,3
2015,12020,9500,SUNY Poly,3
2015,12020,552,SUNY Potsdam,3
2015,12020,11036,Sage Colleges,3
2015,12020,602,Saint John's (MN),3
2015,12020,612,Saint Mary's (MN),3
2015,12020,30064,Saint Vincent,3
2015,12020,621,Salem St.,3
2015,12020,622,Salisbury,3
2015,12020,623,Salve Regina,3
2015,12020,1355,Schreiner,3
2015,12020,633,Scranton,3
2015,12020,652,Sewanee,3
2015,12020,637,Shenandoah,3
2015,12020,640,Simmons,3
2015,12020,641,Simpson,3
2015,12020,642,Skidmore,3
2015,12020,662,Southern Me.,3
2015,12020,1379,Southern Vt.,3
2015,12020,8746,Southwestern (TX),3
2015,12020,23260,Spalding,3
2015,12020,673,Springfield,3
2015,12020,601,St. John Fisher,3
2015,12020,8687,St. Joseph (CT),3
2015,12020,30072,St. Joseph's (Brkln),3
2015,12020,1340,St. Joseph's (L.I.),3
2015,12020,605,St. Joseph's (ME),3
2015,12020,607,St. Lawrence,3
2015,12020,611,St. Mary's (MD),3
2015,12020,614,St. Norbert,3
2015,12020,615,St. Olaf,3
2015,12020,618,St. Scholastica,3
2015,12020,620,St. Thomas (MN),3
2015,12020,675,Staten Island,3
2015,12020,679,Stevens,3
2015,12020,21852,Stevenson,3
2015,12020,681,Stockton,3
2015,12020,684,Suffolk,3
2015,12020,1390,Sul Ross St.,3
2015,12020,685,Susquehanna,3
2015,12020,686,Swarthmore,3
2015,12020,712,TCNJ,3
2015,12020,1400,Texas Lutheran,3
2015,12020,23121,Texas-Dallas,3
2015,12020,30028,Texas-Tyler,3
2015,12020,707,Thiel,3
2015,12020,2758,Thomas (ME),3
2015,12020,1402,Thomas More,3
2015,12020,28749,Transylvania,3
2015,12020,30037,Trine,3
2015,12020,713,Trinity (CT),3
2015,12020,715,Trinity (TX),3
2015,12020,717,Tufts,3
2015,12020,1255,U New England,3
2015,12020,113,UC Santa Cruz,3
2015,12020,401,UMass Boston,3
2015,12020,656,UMass Dartmouth,3
2015,12020,727,Union (NY),3
2015,12020,730,Ursinus,3
2015,12020,733,Utica,3
2015,12020,745,Va. Wesleyan,3
2015,12020,737,Vassar,3
2015,12020,808,WPI,3
2015,12020,747,Wabash,3
2015,12020,750,Wartburg,3
2015,12020,751,Wash. & Jeff.,3
2015,12020,752,Wash. & Lee,3
2015,12020,753,Washington Col.,3
2015,12020,755,Washington-St. Louis,3
2015,12020,1434,Waynesburg,3
2015,12020,759,Webster,3
2015,12020,761,Wells,3
2015,12020,762,Wentworth,3
2015,12020,763,Wesley,3
2015,12020,764,Wesleyan (CT),3
2015,12020,770,Western Conn. St.,3
2015,12020,775,Western New Eng.,3
2015,12020,777,Westfield St.,3
2015,12020,1450,Westminster (MO),3
2015,12020,1451,Westminster (PA),3
2015,12020,778,Wheaton (IL),3
2015,12020,779,Wheaton (MA),3
2015,12020,8896,Wheelock,3
2015,12020,780,Whitman,3
2015,12020,781,Whittier,3
2015,12020,1454,Whitworth,3
2015,12020,783,Widener,3
2015,12020,784,Wilkes,3
2015,12020,785,Willamette,3
2015,12020,17094,William Peace,3
2015,12020,789,Williams,3
2015,12020,1461,Wilmington (OH),3
2015,12020,12973,Wilson,3
2015,12020,8911,Wis. Lutheran,3
2015,12020,793,Wis.-Eau Claire,3
2015,12020,795,Wis.-La Crosse,3
2015,12020,798,Wis.-Oshkosh,3
2015,12020,800,Wis.-Platteville,3
2015,12020,801,Wis.-River Falls,3
2015,12020,802,Wis.-Stevens Point,3
2015,12020,803,Wis.-Stout,3
2015,12020,804,Wis.-Superior,3
2015,12020,805,Wis.-Whitewater,3
2015,12020,806,Wittenberg,3
2015,12020,787,Wm. Paterson,3
2015,12020,807,Wooster,3
2015,12020,809,Worcester St.,3
2015,12020,814,Yeshiva,3
2015,12020,2730,York (NY),3
2015,12020,815,York (PA),3
2016,12260,26172,A&M-Corpus Christi,1
2016,12260,2,Abilene Christian,1
2016,12260,721,Air Force,1
2016,12260,5,Akron,1
2016,12260,8,Alabama,1
2016,12260,6,Alabama A&M,1
2016,12260,7,Alabama St.,1
2016,12260,14,Albany (NY),1
2016,12260,17,Alcorn,1
2016,12260,23,American,1
2016,12260,27,Appalachian St.,1
2016,12260,29,Arizona,1
2016,12260,28,Arizona St.,1
2016,12260,2678,Ark.-Pine Bluff,1
2016,12260,31,Arkansas,1
2016,12260,30,Arkansas St.,1
2016,12260,725,Army West Point,1
2016,12260,37,Auburn,1
2016,12260,43,Austin Peay,1
2016,12260,77,BYU,1
2016,12260,47,Ball St.,1
2016,12260,51,Baylor,1
2016,12260,14927,Belmont,1
2016,12260,61,Bethune-Cookman,1
2016,12260,62,Binghamton,1
2016,12260,66,Boise St.,1
2016,12260,67,Boston College,1
2016,12260,68,Boston U.,1
2016,12260,71,Bowling Green,1
2016,12260,72,Bradley,1
2016,12260,80,Brown,1
2016,12260,81,Bryant,1
2016,12260,83,Bucknell,1
2016,12260,86,Buffalo,1
2016,12260,87,Butler,1
2016,12260,94,CSU Bakersfield,1
2016,12260,101,CSUN,1
2016,12260,90,Cal Poly,1
2016,12260,97,Cal St. Fullerton,1
2016,12260,107,California,1
2016,12260,115,Campbell,1
2016,12260,116,Canisius,1
2016,12260,1004,Central Ark.,1
2016,12260,127,Central Conn. St.,1
2016,12260,129,Central Mich.,1
2016,12260,48,Charleston So.,1
2016,12260,458,Charlotte,1
2016,12260,693,Chattanooga,1
2016,12260,136,Chicago St.,1
2016,12260,140,Cincinnati,1
2016,12260,147,Clemson,1
2016,12260,148,Cleveland St.,1
2016,12260,149,Coastal Caro.,1
2016,12260,1014,Col. of Charleston,1
2016,12260,153,Colgate,1
2016,12260,157,Colorado,1
2016,12260,156,Colorado St.,1
2016,12260,158,Columbia,1
2016,12260,165,Coppin St.,1
2016,12260,167,Cornell,1
2016,12260,169,Creighton,1
2016,12260,172,Dartmouth,1
2016,12260,173,Davidson,1
2016,12260,175,Dayton,1
2016,12260,176,DePaul,1
2016,12260,180,Delaware,1
2016,12260,178,Delaware St.,1
2016,12260,183,Denver,1
2016,12260,184,Detroit Mercy,1
2016,12260,189,Drake,1
2016,12260,191,Drexel,1
2016,12260,193,Duke,1
2016,12260,194,Duquesne,1
2016,12260,198,ETSU,1
2016,12260,196,East Carolina,1
2016,12260,201,Eastern Ill.,1
2016,12260,202,Eastern Ky.,1
2016,12260,204,Eastern Mich.,1
2016,12260,207,Eastern Wash.,1
2016,12260,1068,Elon,1
2016,12260,219,Evansville,1
2016,12260,28755,FGCU,1
2016,12260,231,FIU,1
2016,12260,220,Fairfield,1
2016,12260,222,Fairleigh Dickinson,1
2016,12260,229,Fla. Atlantic,1
2016,12260,235,Florida,1
2016,12260,228,Florida A&M,1
2016,12260,234,Florida St.,1
2016,12260,236,Fordham,1
2016,12260,308,Fort Wayne,1
2016,12260,96,Fresno St.,1
2016,12260,244,Furman,1
2016,12260,253,Ga. Southern,1
2016,12260,1092,Gardner-Webb,1
2016,12260,248,George Mason,1
2016,12260,249,George Washington,1
2016,12260,251,Georgetown,1
2016,12260,257,Georgia,1
2016,12260,254,Georgia St.,1
2016,12260,255,Georgia Tech,1
2016,12260,260,Gonzaga,1
2016,12260,261,Grambling,1
2016,12260,1104,Grand Canyon,1
2016,12260,794,Green Bay,1
2016,12260,270,Hampton,1
2016,12260,272,Hartford,1
2016,12260,275,Harvard,1
2016,12260,277,Hawaii,1
2016,12260,19651,High Point,1
2016,12260,283,Hofstra,1
2016,12260,285,Holy Cross,1
2016,12260,288,Houston,1
2016,12260,287,Houston Baptist,1
2016,12260,290,Howard,1
2016,12260,2699,IUPUI,1
2016,12260,295,Idaho,1
2016,12260,294,Idaho St.,1
2016,12260,302,Ill.-Chicago,1
2016,12260,301,Illinois,1
2016,12260,299,Illinois St.,1
2016,12260,2743,Incarnate Word,1
2016,12260,306,Indiana,1
2016,12260,305,Indiana St.,1
2016,12260,310,Iona,1
2016,12260,312,Iowa,1
2016,12260,311,Iowa St.,1
2016,12260,314,Jackson St.,1
2016,12260,316,Jacksonville,1
2016,12260,315,Jacksonville St.,1
2016,12260,317,James Madison,1
2016,12260,328,Kansas,1
2016,12260,327,Kansas St.,1
2016,12260,1157,Kennesaw St.,1
2016,12260,331,Kent St.,1
2016,12260,334,Kentucky,1
2016,12260,361,LIU Brooklyn,1
2016,12260,365,LSU,1
2016,12260,340,La Salle,1
2016,12260,498,La.-Monroe,1
2016,12260,342,Lafayette,1
2016,12260,346,Lamar University,1
2016,12260,352,Lehigh,1
2016,12260,355,Liberty,1
2016,12260,28600,Lipscomb,1
2016,12260,32,Little Rock,1
2016,12260,99,Long Beach St.,1
2016,12260,363,Longwood,1
2016,12260,671,Louisiana,1
2016,12260,366,Louisiana Tech,1
2016,12260,367,Louisville,1
2016,12260,371,Loyola Chicago,1
2016,12260,369,Loyola Maryland,1
2016,12260,370,Loyola Marymount,1
2016,12260,380,Maine,1
2016,12260,381,Manhattan,1
2016,12260,386,Marist,1
2016,12260,387,Marquette,1
2016,12260,388,Marshall,1
2016,12260,392,Maryland,1
2016,12260,400,Massachusetts,1
2016,12260,402,McNeese,1
2016,12260,404,Memphis,1
2016,12260,406,Mercer,1
2016,12260,415,Miami (FL),1
2016,12260,414,Miami (OH),1
2016,12260,418,Michigan,1
2016,12260,416,Michigan St.,1
2016,12260,419,Middle Tenn.,1
2016,12260,797,Milwaukee,1
2016,12260,428,Minnesota,1
2016,12260,430,Mississippi St.,1
2016,12260,432,Mississippi Val.,1
2016,12260,434,Missouri,1
2016,12260,669,Missouri St.,1
2016,12260,439,Monmouth,1
2016,12260,441,Montana,1
2016,12260,440,Montana St.,1
2016,12260,444,Morehead St.,1
2016,12260,446,Morgan St.,1
2016,12260,450,Mt. St. Mary's,1
2016,12260,454,Murray St.,1
2016,12260,488,N.C. A&T,1
2016,12260,489,N.C. Central,1
2016,12260,490,NC State,1
2016,12260,471,NJIT,1
2016,12260,726,Navy,1
2016,12260,463,Nebraska,1
2016,12260,466,Nevada,1
2016,12260,469,New Hampshire,1
2016,12260,473,New Mexico,1
2016,12260,472,New Mexico St.,1
2016,12260,474,New Orleans,1
2016,12260,482,Niagara,1
2016,12260,483,Nicholls St.,1
2016,12260,485,Norfolk St.,1
2016,12260,457,North Carolina,1
2016,12260,494,North Dakota,1
2016,12260,493,North Dakota St.,1
2016,12260,2711,North Florida,1
2016,12260,497,North Texas,1
2016,12260,500,Northeastern,1
2016,12260,501,Northern Ariz.,1
2016,12260,502,Northern Colo.,1
2016,12260,503,Northern Ill.,1
2016,12260,505,Northern Ky.,1
2016,12260,509,Northwestern,1
2016,12260,508,Northwestern St.,1
2016,12260,513,Notre Dame,1
2016,12260,514,Oakland,1
2016,12260,519,Ohio,1
2016,12260,518,Ohio St.,1
2016,12260,522,Oklahoma,1
2016,12260,521,Oklahoma St.,1
2016,12260,523,Old Dominion,1
2016,12260,433,Ole Miss,1
2016,12260,464,Omaha,1
2016,12260,527,Oral Roberts,1
2016,12260,529,Oregon,1
2016,12260,528,Oregon St.,1
2016,12260,534,Pacific,1
2016,12260,540,Penn,1
2016,12260,539,Penn St.,1
2016,12260,541,Pepperdine,1
2016,12260,545,Pittsburgh,1
2016,12260,551,Portland,1
2016,12260,550,Portland St.,1
2016,12260,553,Prairie View,1
2016,12260,1320,Presbyterian,1
2016,12260,554,Princeton,1
2016,12260,556,Providence,1
2016,12260,559,Purdue,1
2016,12260,562,Quinnipiac,1
2016,12260,563,Radford,1
2016,12260,572,Rhode Island,1
2016,12260,574,Rice,1
2016,12260,575,Richmond,1
2016,12260,576,Rider,1
2016,12260,579,Robert Morris,1
2016,12260,587,Rutgers,1
2016,12260,676,SFA,1
2016,12260,660,SIUE,1
2016,12260,663,SMU,1
2016,12260,102,Sacramento St.,1
2016,12260,590,Sacred Heart,1
2016,12260,600,Saint Francis (PA),1
2016,12260,606,Saint Joseph's,1
2016,12260,609,Saint Louis,1
2016,12260,610,Saint Mary's (CA),1
2016,12260,617,Saint Peter's,1
2016,12260,624,Sam Houston St.,1
2016,12260,625,Samford,1
2016,12260,627,San Diego,1
2016,12260,626,San Diego St.,1
2016,12260,629,San Francisco,1
2016,12260,630,San Jose St.,1
2016,12260,631,Santa Clara,1
2016,12260,632,Savannah St.,1
2016,12260,1356,Seattle U,1
2016,12260,635,Seton Hall,1
2016,12260,639,Siena,1
2016,12260,646,South Ala.,1
2016,12260,648,South Carolina,1
2016,12260,647,South Carolina St.,1
2016,12260,650,South Dakota,1
2016,12260,649,South Dakota St.,1
2016,12260,651,South Fla.,1
2016,12260,654,Southeast Mo. St.,1
2016,12260,655,Southeastern La.,1
2016,12260,657,Southern California,1
2016,12260,659,Southern Ill.,1
2016,12260,664,Southern Miss.,1
2016,12260,665,Southern U.,1
2016,12260,667,Southern Utah,1
2016,12260,596,St. Bonaventure,1
2016,12260,599,St. Francis Brooklyn,1
2016,12260,603,St. John's (NY),1
2016,12260,674,Stanford,1
2016,12260,678,Stetson,1
2016,12260,683,Stony Brook,1
2016,12260,688,Syracuse,1
2016,12260,698,TCU,1
2016,12260,690,Temple,1
2016,12260,694,Tennessee,1
2016,12260,691,Tennessee St.,1
2016,12260,692,Tennessee Tech,1
2016,12260,703,Texas,1
2016,12260,697,Texas A&M,1
2016,12260,699,Texas Southern,1
2016,12260,670,Texas St.,1
2016,12260,700,Texas Tech,1
2016,12260,141,The Citadel,1
2016,12260,709,Toledo,1
2016,12260,711,Towson,1
2016,12260,716,Troy,1
2016,12260,718,Tulane,1
2016,12260,719,Tulsa,1
2016,12260,9,UAB,1
2016,12260,108,UC Davis,1
2016,12260,109,UC Irvine,1
2016,12260,111,UC Riverside,1
2016,12260,104,UC Santa Barbara,1
2016,12260,128,UCF,1
2016,12260,110,UCLA,1
2016,12260,164,UConn,1
2016,12260,391,UMBC,1
2016,12260,393,UMES,1
2016,12260,2707,UMKC,1
2016,12260,368,UMass Lowell,1
2016,12260,456,UNC Asheville,1
2016,12260,459,UNCG,1
2016,12260,460,UNCW,1
2016,12260,504,UNI,1
2016,12260,465,UNLV,1
2016,12260,10411,USC Upstate,1
2016,12260,702,UT Arlington,1
2016,12260,695,UT Martin,1
2016,12260,704,UTEP,1
2016,12260,536,UTRGV,1
2016,12260,706,UTSA,1
2016,12260,732,Utah,1
2016,12260,731,Utah St.,1
2016,12260,30024,Utah Valley,1
2016,12260,740,VCU,1
2016,12260,741,VMI,1
2016,12260,735,Valparaiso,1
2016,12260,736,Vanderbilt,1
2016,12260,738,Vermont,1
2016,12260,739,Villanova,1
2016,12260,746,Virginia,1
2016,12260,742,Virginia Tech,1
2016,12260,748,Wagner,1
2016,12260,749,Wake Forest,1
2016,12260,756,Washington,1
2016,12260,754,Washington St.,1
2016,12260,758,Weber St.,1
2016,12260,768,West Virginia,1
2016,12260,769,Western Caro.,1
2016,12260,771,Western Ill.,1
2016,12260,772,Western Ky.,1
2016,12260,774,Western Mich.,1
2016,12260,782,Wichita St.,1
2016,12260,786,William & Mary,1
2016,12260,792,Winthrop,1
2016,12260,796,Wisconsin,1
2016,12260,2915,Wofford,1
2016,12260,810,Wright St.,1
2016,12260,811,Wyoming,1
2016,12260,812,Xavier,1
2016,12260,813,Yale,1
2016,12260,817,Youngstown St.,1
2016,12260,30123,Academy of Art,2
2016,12260,929,Adams St.,2
2016,12260,3,Adelphi,2
2016,12260,10,Ala.-Huntsville,2
2016,12260,11,Alas. Anchorage,2
2016,12260,12,Alas. Fairbanks,2
2016,12260,13,Albany St. (GA),2
2016,12260,934,Alderson Broaddus,2
2016,12260,22,American Int'l,2
2016,12260,13028,Anderson (SC),2
2016,12260,25,Angelo St.,2
2016,12260,30105,Ark.-Fort Smith,2
2016,12260,8411,Ark.-Monticello,2
2016,12260,947,Arkansas Tech,2
2016,12260,33,Armstrong St.,2
2016,12260,35,Ashland,2
2016,12260,36,Assumption,2
2016,12260,39,Augusta,2
2016,12260,41,Augustana (SD),2
2016,12260,30146,Azusa Pacific,2
2016,12260,2685,BYU-Hawaii,2
2016,12260,49,Barry,2
2016,12260,15646,Barton,2
2016,12260,52,Bellarmine,2
2016,12260,2683,Belmont Abbey,2
2016,12260,54,Bemidji St.,2
2016,12260,55,Benedict,2
