school_id,season,city,arena,capacity
20,2018,"Center Valley, PA",Billera Hall,1000
21,2018,"Alma, MI",Art Smith Arena,2400
22,2018,"Springfield, MA",Henry A. Butova Gym,2500
23,2018,"Washington, DC",Bender Arena,2963
24,2018,"Amherst, MA",LeFrak Gymnasium,2450
25,2018,"San Angelo, TX",Junell Center/Stephens Arena,5500
26,2018,"Paxton, MA",Fuller Activities Center,500
27,2018,"Boone, NC",Holmes Convocation Center,8325
28,2018,"Tempe, AZ",Wells Fargo Arena,14198
29,2018,"Tucson, AZ",McKale Center,14644
30,2018,"State University, AR",First National Bank Arena,10038
31,2018,"Fayetteville, AR",Bud Walton Arena,19200
32,2018,"Little Rock, AR",Jack Stephens Center,5600
35,2018,"Ashland, OH",Charles Kates Gym,2000
36,2018,"Worcester, MA",Andrew Laska Gym,3000
37,2018,"Auburn, AL",Auburn Arena,9121
38,2018,"Minneapolis, MN",Si Melby Hall,2200
39,2018,"Augusta, GA",George A. Christenberry Fieldhouse,3026
40,2018,"Rock Island, IL",Carver PE Center,3200
41,2018,"Sioux Falls, SD",Sioux Falls Arena,4066
42,2018,"Aurora, IL",Thornton Gymnasium,1150
43,2018,"Clarksville, TN",Winfield Dunn Center,7257
44,2018,"Danville, VA",Grant Center,2500
45,2018,"Babson Park, MA",Staake Gymnasium,1000
46,2018,"Berea, OH",Ursprung Gymnasium,2800
47,2018,"Muncie, IN",Worthen Arena,11500
48,2018,"Charleston, SC",CSU Fieldhouse,881
49,2018,"Miami Shores, FL",Health & Sports Center,1500
50,2018,"Lewiston, ME",Alumni Gymnasium,750
51,2018,"Waco, TX",Ferrell Center,10284
52,2018,"Louisville, KY",Knights Hall,2196
53,2018,"Beloit, WI",Flood Arena,2250
54,2018,"Bemidji, MN",BSU Gymnasium,2000
55,2018,"Columbia, SC",Benjamin E. Mays,3500
56,2018,"Waltham, MA",Charles Dana PE Center,2600
692,2018,"Cookeville, TN",Eblen Center,7500
58,2018,"New York, NY",Baruch College ARC Arena,1200
59,2018,"Bethany, WV",Hummel Field House,800
60,2018,"St. Paul, MN",Robertson Center,2000
61,2018,"Daytona Beach, FL",Moore Gymnasium,2000
62,2018,"Binghamton, NY",Events Center,5142
2741,2018,"Brownwood, TX",Brownwood Coliseum,4000
64,2018,"Carlinville, IL",Dawes Gymnasium,500
65,2018,"Bloomsburg, PA",E.H. Nelson Fieldhouse,2000
66,2018,"Boise, ID",Taco Bell Arena,12480
67,2018,"Chestnut Hill, MA",Silvio O. Conte Forum,8606
68,2018,"Boston, MA",Agganis Arena,7200
69,2018,"Brunswick, ME",Morrell Gymnasium,2000
70,2018,"Bowie, MD",A.C. Jordan Arena,2200
71,2018,"Bowling Green, OH",Stroh Center,4280
72,2018,"Peoria, IL",Carver Arena,11442
73,2018,"Waltham, MA",Auerbach Arena,2500
74,2018,"Bridgeport, CT",Harvey Hubbell Gym,2000
75,2018,"Bridgewater, VA",Nininger Hall,1000
76,2018,"Bridgewater, MA",Adrian Tinsley Center,1000
77,2018,"Provo, UT",Marriott Center,18987
78,2018,"Brockport, NY",Jim and John Vlogianitis Gym,2500
79,2018,"Brooklyn, NY",West Quad Center Gymnasium,750
80,2018,"Providence, RI",Pizzitola Sports Center,2800
81,2018,"Smithfield, RI",Chace Athletic Center,2700
83,2018,"Lewisburg, PA",Sojka Pavilion,4000
84,2018,"Storm Lake, IA",Siebens Fieldhouse,3500
85,2018,"Buffalo, NY",Sports Arena,3500
86,2018,"Buffalo, NY",Alumni Arena,6100
87,2018,"Indianapolis, IN",Hinkle Fieldhouse,9100
88,2018,"Radnor, PA",Nerney Field House,1500
89,2018,"Pasadena, CA",Braun Athletic Center,600
90,2018,"San Luis Obispo, CA",Mott Athletics Center,3032
91,2018,"Pomona, CA",Kellogg Gym,5000
92,2018,"Carson, CA",Torodome,4200
93,2018,"San Bernardino, CA",Coussoulis Arena,4140
94,2018,"Bakersfield, CA",Icardo Center,3497
95,2018,"Chico, CA",Art Acker Gym,2073
20576,2018,"Morrow, GA",The Loch,1100
97,2018,"Fullerton, CA",Titan Gym,4000
98,2018,"Hayward, CA",Pioneer Gym,3800
99,2018,"Long Beach, CA",The Walter Pyramid,4200
100,2018,"Los Angeles, CA",Eagles Nest,5000
101,2018,"Northridge, CA",The Matadome,2000
102,2018,"Sacramento, CA",The Nest,1012
103,2018,"Turlock, CA",Fitzpatrick Arena,2000
104,2018,"Santa Barbara, CA",The Thunderdome,6000
105,2018,"Thousand Oaks, CA",Gilbert Arena,1500
106,2018,"California, PA",Cal U Convocation Center,6000
107,2018,"Berkeley, CA",Haas Pavilion,11877
108,2018,"Davis, CA",The Pavilion,5931
109,2018,"Irvine, CA",Bren Events Center,5000
110,2018,"Los Angeles, CA",Pauley Pavilion,13800
12399,2018,"Gwynedd Valley, PA",Griffin Complex,1200
112,2018,"La Jolla, CA",RIMAC Arena,5000
113,2018,"Santa Cruz, CA",West Field House,300
114,2018,"Grand Rapids, MI",Van Noord Arena,4800
115,2018,"Buies Creek, NC",John W. Pope Jr. Convocation Center,3095
116,2018,"Buffalo, NY",KeyBank Center,18500
117,2018,"Columbus, OH",The Capital Center,2100
118,2018,"Northfield, MN",West Gymnasium,1850
119,2018,"Pittsburgh, PA",Skibo Gymnasium,1000
120,2018,"Waukesha, WI",Van Male Fieldhouse,2000
121,2018,"Kenosha, WI",Tarble Arena,2385
122,2018,"Cleveland, OH",Horsburgh Gymnasium (Veale Center),1600
123,2018,"Castleton, VT",Glenbrook,1000
124,2018,"Washington, DC",DuFour Center,2000
125,2018,"Shreveport, LA",Gold Dome,3000
126,2018,"Pella, IA",Kuyper Gymnasium,2200
127,2018,"New Britain, CT",Detrick Gymnasium,2654
128,2018,"Orlando, FL",CFE Arena,10000
129,2018,"Mount Pleasant, MI",McGuirk,5300
130,2018,"Warrensburg, MO",UCM Multipurpose Building,8500
132,2018,"Danville, KY",Alumni Memorial Gym,1800
133,2018,"Honolulu, HI",McCabe Gym,2500
134,2018,"Orange, CA",Hutton Sports Center,2400
135,2018,"Cheyney, PA",Cope Hall,1500
136,2018,"Chicago, IL",Emil and Patricia Jones Convocation Center,7000
137,2018,"Chicago, IL",Gerald Ratner Athletics Center,1558
139,2018,"Newport News, VA",Freeman Center,2300
140,2018,"Cincinnati, OH",Fifth Third Arena,13176
141,2018,"Charleston, SC",McAlister Field House,6000
142,2018,"Claremont, CA",Roberts Pavilion,2040
143,2018,"Clarion, PA",W.S. Tippin Gymnasium,3500
144,2018,"Atlanta, GA",L.S. Epps Gym,1800
145,2018,"Worcester, MA",Kneller Athletic Center,2000
146,2018,"Potsdam, NY",Alumni Gymnasium,2100
147,2018,"Clemson, SC",Littlejohn Coliseum,9000
148,2018,"Cleveland, OH",Henry J. Goodman Arena,13610
149,2018,"Conway, SC",HTC Center,3212
150,2018,"Cedar Rapids, IA",Moray L. Eby Fieldhouse,2600
151,2018,"Waterville, ME",Wadsworth Gymnasium,2500
152,2018,"New London, NH",David L. Coffin Fieldhouse,650
153,2018,"Hamilton, NY",Cotterell Court,1750
154,2018,"Colorado Springs, CO",Reid Arena,1000
155,2018,"Golden, CO",Lockridge Arena,2500
156,2018,"Fort Collins, CO",Moby Arena,8745
157,2018,"Boulder, CO",Coors Events Center,11064
158,2018,"New York, NY",Levien Gym,2700
159,2018,"Columbus, GA",Lumpkin Center,4500
160,2018,"River Forest, IL",Geiseman Gymnasium,2200
161,2018,"Moorhead, MN",Memorial Auditorium,3500
162,2018,"Bronxville, NY",Meyer Athletic Center,800
163,2018,"New London, CT",Luce Fieldhouse/Gymnasium,800
23260,2018,"Louisville, KY",Derek Smith Gymnasium,1200
165,2018,"Baltimore, MD",Physical Education Complex,4100
166,2018,"Mt. Vernon, IA",Small Multi-Sport Center,1040
167,2018,"Ithaca, NY",Newman Arena,4473
168,2018,"Cortland, NY",Corey Gymnasium,3500
169,2018,"Omaha, NE",CenturyLink Center Omaha,17352
170,2018,"Milton, MA",Student Center Gymnasium,1000
10411,2018,"Spartanburg, SC",G.B. Hodge Center,837
172,2018,"Hanover, NH",Leede Arena,2100
173,2018,"Davidson, NC",Belk Arena,5223
174,2018,"Elkins, WV",McDonnell Center,1000
175,2018,"Dayton, OH",University of Dayton Arena,13266
176,2018,"Chicago, IL",Wintrust Arena,10387
177,2018,"Greencastle, IN",Neal Fieldhouse,2400
178,2018,"Dover, DE",Memorial Hall,2000
179,2018,"Doylestown, PA",James Work Gymnasium,1800
180,2018,"Newark, DE",Bob Carpenter Center,5000
181,2018,"Cleveland, MS",Walter Sillers Coliseum,4000
182,2018,"Granville, OH",Livingston Gymnasium,1500
183,2018,"Denver, CO",Magness Arena,7200
184,2018,"Detroit, MI",Calihan Hall,8295
185,2018,"Carlisle, PA",Kline Center,2000
186,2018,"Washington, DC",UDC Gym,3000
17094,2018,"Raleigh, NC",Hermann Student Center,300
189,2018,"Des Moines, IA",Drake Knapp Center,7152
190,2018,"Madison, NJ",Baldwin Gym,800
191,2018,"Philadelphia, PA",Daskalakis Athletic Center,2532
192,2018,"Dubuque, IA",Stoltz Sports Center,2500
194,2018,"Pittsburgh, PA",A.J. Palumbo Center,4390
195,2018,"Richmond, IN",Schuckman Court,1800
196,2018,"Greenville, NC",Williams Arena at Minges,7100
197,2018,"East Stroudsburg, PA",Koehler Fieldhouse,2650
198,2018,"Johnson City, TN",Freedom Hall,6500
199,2018,"Commerce, TX",A&M-C Field House,2000
200,2018,"Willimantic, CT",Geissler Gymnasium,3000
201,2018,"Charleston, IL",Lantz Arena,5300
202,2018,"Richmond, KY",McBrayer Arena,6500
203,2018,"Harrisonburg, VA",Yoder Arena,1800
204,2018,"Ypsilanti, MI",Convocation Center,8824
205,2018,"Billings, MT",Alterowitz Gymnasium,3500
206,2018,"Portales, NM",Greyhound Arena,4800
207,2018,"Cheney, WA",Reese Court,5000
208,2018,"St. Petersburg, FL",McArthur Center,1300
209,2018,"Edinboro, PA",McComb Fieldhouse,4000
210,2018,"Elizabeth City, NC",R.L. Vaughan Center,5000
211,2018,"Elizabethtown, PA",Thompson Gymnasium,2200
212,2018,"Elmhurst, IL",R.A. Faganel Hall,1800
213,2018,"Elmira, NY",Speidel Gymnasium,1000
214,2018,"Boston, MA",Piano Row Gymnasium,263
215,2018,"Boston, MA",Jean Yawkey Center,1440
216,2018,"Emory, VA",King Center,1240
217,2018,"Atlanta, GA",Woodruff PE Center,2000
218,2018,"Eureka, IL",Reagan Gym,2200
8411,2018,"Monticello, AR",Steelman Fieldhouse,2000
220,2018,"Fairfield, CT",Arena at Harbor Yard,9500
221,2018,"Madison, NJ",Ferguson Recreation Center,3000
222,2018,"Teaneck, NJ",Stratis Arena,2000
223,2018,"Fayetteville, NC",Capel Arena,5000
224,2018,"Big Rapids, MI",Jim Wink Arena,2400
225,2018,"Ferrum, VA",Swartz Gymnasium,1200
227,2018,"Fitchburg, MA",Recreation Center,1000
228,2018,"Tallahassee, FL",Multipurpose Center and Teaching Gym,9000
229,2018,"Boca Raton, FL",FAU Arena,2980
230,2018,"Melbourne, FL",Charles & Ruth Clemente Center,1500
231,2018,"Miami, FL",Ocean Bank Convocation Center,5000
233,2018,"Lakeland, FL",Jenkins Field House,1800
234,2018,"Tallahassee, FL",Donald L. Tucker Center,11500
235,2018,"Gainesville, FL",Exactech Arena at the Stephen C. O'Connell Center,10151
236,2018,"Bronx, NY",Rose Hill Gym,3200
237,2018,"Fort Valley, GA",Health and Physical Education Complex,5100
238,2018,"Framingham, MA",Athletic & Recreation Center,1000
239,2018,"Lancaster, PA",Mayser Center,3000
241,2018,"Rindge, NH",FP Fieldhouse,1000
242,2018,"Fredonia, NY",Steele Hall,3500
243,2018,"Frostburg, MD",Bobcat Arena,3600
244,2018,"Greenville, SC",Timmons Arena,5000
245,2018,"Washington, DC",Field House,1594
246,2018,"Erie, PA",Hammermill Center,2800
247,2018,"Geneseo, NY",Schrader Gymnasium,1000
248,2018,"Fairfax, VA",EagleBank Arena,7860
249,2018,"Washington, DC",Charles E. Smith Center,4338
251,2018,"Washington, DC",Capital One Arena,20600
253,2018,"Statesboro, GA",Hanner Fieldhouse,3897
254,2018,"Atlanta, GA",GSU Sports Arena,3800
255,2018,"Atlanta, GA",McCamish Pavilion,8600
257,2018,"Athens, GA",Stegeman Coliseum,10523
258,2018,"Gettysburg, PA",Bream Gymnasium,3000
259,2018,"Glassboro, NJ",Esby Gym,1500
260,2018,"Spokane, WA",McCarthey Athletic Center,6000
261,2018,"Grambling, LA",FCH Assembly Center,7500
262,2018,"Allendale, MI",GVSU Fieldhouse Arena,4000
263,2018,"Greensboro, NC",Hanes Gymnasium,850
264,2018,"Grinnell, IA",Darby Gym,1250
265,2018,"Grove City, PA",College Arena,1800
266,2018,"Saint Peter, MN",Gus Young Court,3000
267,2018,"Clinton, NY",Margaret Bundy Scott Fiel,2000
268,2018,"St. Paul, MN",Hutton Arena,2000
269,2018,"Hampden-Sydney, VA",S. Douglas Fleet Gymnasium,1441
270,2018,"Hampton, VA",Convocation Center,7200
271,2018,"Abilene, TX",Mabee Complex,2400
272,2018,"West Hartford, CT",Chase Arena at Reich Family Pavilion,3508
273,2018,"Oneonta, NY",Lambros Arena,1800
275,2018,"Boston, MA",Lavietes Pavilion,2000
276,2018,"Haverford, PA",Calvin J. Gooding '84,1200
277,2018,"Honolulu, HI",Stan Sheriff Center,10300
278,2018,"Tiffin, OH",Seiberling Gymnasium,1900
279,2018,"Bronx, NY",Lehman College APEX,1200
280,2018,"Hillsdale, MI",Jesse Philips Arena,2500
281,2018,"Hiram, OH",Price Gymnasium,2000
282,2018,"Geneva, NY",Bristol Gym,1500
283,2018,"Hempstead, NY",David S. Mack Sports and Exhibition Complex,5023
285,2018,"Worcester, MA",Hart Recreation Center,3536
286,2018,"Holland, MI",De Vos Fieldhouse,3500
287,2018,"Houston, TX",Sharp Gymnasium,1000
288,2018,"Houston, TX",Toyota Center,18055
290,2018,"Washington, DC",Burr Gymnasium,2700
291,2018,"Arcata, CA",Lumberjack Arena,1850
292,2018,"New York, NY",Hunter College Sportsplex,1500
294,2018,"Pocatello, ID",Holt Arena,8000
295,2018,"Moscow, ID",Cowan Spectrum,5000
296,2018,"Lisle, IL",Dan & Ada Rice Center,2500
297,2018,"Jacksonville, IL",Sherman Gymnasium,1600
8490,2018,"Longview, TX",Solheim Arena,1200
299,2018,"Normal, IL",Redbird Arena,10200
300,2018,"Bloomington, IL",Shirk Center,2680
301,2018,"Champaign, IL",State Farm Center,17085
302,2018,"Chicago, IL",UIC Pavilion,8000
303,2018,"Immaculata, PA",Alumnae Hall,500
305,2018,"Terre Haute, IN",Hulman Center,10200
306,2018,"Bloomington, IN",Simon Skjodt Assembly Hall,17222
307,2018,"Indiana, PA",Kovalchick Complex and Convention Center,4000
308,2018,"Fort Wayne, IN",Hilliard Gates Sports Center,1800
309,2018,"Indianapolis, IN",Nicoson Hall,4000
310,2018,"New Rochelle, NY",Hynes Athletics Center,2611
311,2018,"Ames, IA",James H. Hilton Coliseum,14384
312,2018,"Iowa City, IA",Carver-Hawkeye Arena,15400
313,2018,"Ithaca, NY",Ben Light Gymnasium,2500
314,2018,"Jackson, MS",Lee E. Williams Athletics and Assembly Center,8000
315,2018,"Jacksonville, AL",Pete Mathews Coliseum,5500
316,2018,"Jacksonville, FL",Swisher Gymnasium,1500
317,2018,"Harrisonburg, VA",JMU Convocation Center,6426
319,2018,"Jersey City, NJ",John J. Moore Athletics & Fitness Center,2000
320,2018,"University Heights, OH",Tony DeCarlo Varisty Center,1350
321,2018,"New York, NY",Doghouse,1000
322,2018,"Baltimore, MD",Goldfarb Gymnasium,1200
323,2018,"Charlotte, NC",Brayboy Gymnasium,1360
324,2018,"Johnson, VT",Carter Gymnasium,500
325,2018,"Huntingdon, PA",Kennedy Sports & Recreation Center,1500
326,2018,"Kalamazoo, MI",Anderson Athletic Center,2000
327,2018,"Manhattan, KS",Bramlage Coliseum,12528
328,2018,"Lawrence, KS",Allen Fieldhouse,16300
329,2018,"Union, NJ",Harwood Arena,2500
330,2018,"Keene, NH",Spaulding Gym,2100
331,2018,"Kent, OH",Memorial Athletic & Convocation Center,6327
332,2018,"Frankfort, KY",William Exum HPER Center,2750
333,2018,"Owensboro, KY",Owensboro Sportscenter,5002
334,2018,"Lexington, KY",Rupp Arena,23000
335,2018,"Gambier, OH",Tomsich Arena,1600
336,2018,"Wilkes-Barre, PA",Scandlon Gym,3200
337,2018,"Galesburg, IL",Memorial Gym,3000
8530,2018,"Abilene, TX",Kimbrell Arena,2250
339,2018,"Kutztown, PA",Keystone Hall,3400
340,2018,"Philadelphia, PA",Tom Gola Arena,3400
341,2018,"La Verne, CA",Sports Sci. Athletic Pavillion,1250
342,2018,"Easton, PA",Kirby Sports Center,2644
344,2018,"Lake Forest, IL",Sports & Recreation Center,1200
345,2018,"Sault Ste. Marie, MI",James Norris Center,2500
346,2018,"Beaumont, TX",Montagne Center,10080
347,2018,"Jackson, TN",Oman Arena,2500
348,2018,"Appleton, WI",Alexander Gym,1100
349,2018,"Syracuse, NY",Ted Grant Court,2000
350,2018,"Memphis, TN",Bruce Hall/Johnson Gymnasium,1000
351,2018,"Annville, PA",Sorrentino Gymnasium,1650
352,2018,"Bethlehem, PA",Stabler Arena,5600
354,2018,"Romeoville, IL",Neil Carey Arena,1075
355,2018,"Lynchburg, VA",Vines Center,9547
356,2018,"Jefferson City, MO",Jason Gym,2500
357,2018,"Lincoln University, PA",Manuel Rivero Hall,3000
358,2018,"Livingston, AL",Pruitt Hall,1000
359,2018,"Salisbury, NC",William Trent Gymnasium,1500
360,2018,"Lock Haven, PA",Thomas Fieldhouse,2500
361,2018,"Brooklyn, NY",Wellness Center,2000
362,2018,"Brookville, NY",Pratt Recreation Center,3000
363,2018,"Farmville, VA",Willett Hall,1807
364,2018,"Dubuque, IA",Loras AWC,2500
365,2018,"Baton Rouge, LA",Maravich Assembly Center,13215
366,2018,"Ruston, LA",Thomas Assembly Center,8000
367,2018,"Louisville, KY",KFC Yum! Center,22000
368,2018,"Lowell, MA",Costello Athletic Center,2100
369,2018,"Baltimore, MD",Reitz Arena,2100
370,2018,"Los Angeles, CA",Albert Gersten Pavilion,4156
371,2018,"Chicago, IL",Joseph J. Gentile Arena,4486
372,2018,"Decorah, IA",Luther Field House,3500
373,2018,"Williamsport, PA",Lamade Gymnasium,2300
374,2018,"Lynchburg, VA",Turner Gym,2400
8567,2018,"Cincinnati, OH",Harrington Center,2000
376,2018,"St. Paul, MN",Leonard Center,1200
377,2018,"Jacksonville, IL",Bill Wall Gymnasium,1500
378,2018,"Castine, ME",Margaret Chase Smith Gym,1000
379,2018,"Farmington, ME",Dearborn Gymnasium,600
380,2018,"Orono, ME",Cross Insurance Center,6667
381,2018,"Riverdale, NY",Draddy Gymnasium,2520
382,2018,"Purchase, NY",Kennedy Gymnasium,800
384,2018,"Mansfield, PA",Decker Gymnasium,2500
385,2018,"Marietta, OH",Ban Johnson Arena,1457
386,2018,"Poughkeepsie, NY",McCann Arena,3200
387,2018,"Milwaukee, WI",Bradley Center,18850
390,2018,"Fredericksburg, VA",William M. Anderson Center,2000
391,2018,"Baltimore, MD",RAC Arena,3824
392,2018,"College Park, MD",XFINITY Center,17950
393,2018,"Princess Anne, MD",Hytche Athletic Center,5500
394,2018,"Arlington, VA",Verizon Sports Arena,1000
395,2018,"St. Louis, MO",Moloney Arena,3000
396,2018,"Maryville, TN",Boydson Baird Gymnasium,2000
397,2018,"Scranton, PA",Insalaco Arena,1500
398,2018,"Cambridge, MA",Rockwell Cage,600
400,2018,"Amherst, MA",Mullins Center,9493
164,2018,"Storrs, CT",XL Center,15564
402,2018,"Lake Charles, LA",Burton Coliseum,8000
403,2018,"Brooklyn, NY",Medgar Evers College Gym,300
404,2018,"Memphis, TN",FedExForum,18400
8597,2018,"New Ulm, MN",Luther Student Center,1500
406,2018,"Macon, GA",University Center,3200
407,2018,"Dobbs Ferry, NY",,
408,2018,"Erie, PA",Mercyhurst Athletic Center,1800
410,2018,"North Andover, MA",Volpe Athletic Center - Hammel Court,1200
411,2018,"Mechanicsburg, PA",Brubaker Auditorium,1800
412,2018,"Fayetteville, NC",March F. Riddle Center,1200
413,2018,"Denver, CO",Auraria Events Center,2300
414,2018,"Oxford, OH",Millett Hall,6400
415,2018,"Coral Gables, FL",BankUnited Center,7972
416,2018,"East Lansing, MI",Breslin Events Center,14797
417,2018,"Houghton, MI",SDC Gymnasium,3200
418,2018,"Ann Arbor, MI",Crisler Center,12707
419,2018,"Murfreesboro, TN",Murphy Athletic Center,11520
420,2018,"Middlebury, VT",Pepin Gymnasium,1200
764,2018,"Middletown, CT",Silloway Gymnasium,1200
422,2018,"Fairfield, AL",Knox-Windham Gym/Fair Park Arena,5000
423,2018,"Millersville, PA",Pucillo Gymnasium,2850
424,2018,"Decatur, IL",Griswold Gymnasium,3052
426,2018,"Jackson, MS",The Hangar Dome,3500
427,2018,"Duluth, MN",Romano Gymnasium,2759
428,2018,"Minneapolis, MN",Williams Arena,14625
429,2018,"Clinton, MS",A.E. Wood Coliseum,3500
430,2018,"Mississippi State, MS",Humphrey Coliseum,10575
2755,2018,"Bolivar, MO",Meyer Sports Center,3000
432,2018,"Itta Bena, MS",Leflore County Civic Center,1804
1096,2018,"Milledgeville, GA",Centennial Center,4071
434,2018,"Columbia, MO",Mizzou Arena,15061
435,2018,"Rolla, MO",Bullman Multi-Purpose,4000
436,2018,"St. Louis, MO",Mark Twain Building,4736
437,2018,"Rockville Centre, NY",Quealy Gymnasium,400
438,2018,"Monmouth, IL",Glennie Gymnasium,1600
439,2018,"West Long Branch, NJ",Multipurpose Activity Center,4000
440,2018,"Bozeman, MT",Worthington Arena,4500
441,2018,"Missoula, MT",Adams Center/Dahlberg Arena,7321
442,2018,"Montclair, NJ",Panzer Athletic Center,900
443,2018,"Bethlehem, PA",Johnston Hall,1200
444,2018,"Morehead, KY",Ellis T. Johnson Arena,6500
445,2018,"Atlanta, GA",Frank L. Forbes Arena,6000
446,2018,"Baltimore, MD",Hill Field House,4500
450,2018,"Emmitsburg, MD",Knott Arena,3121
451,2018,"Bronx, NY",Peter Jay Sharp Center,600
452,2018,"Alliance, OH",McPherson Academics & Athletics Complex,2200
453,2018,"Allentown, PA",Memorial Hall,3529
454,2018,"Murray, KY",CFSB Center,8600
455,2018,"New Concord, OH",Muskingum Recreation Center,3000
457,2018,"Chapel Hill, NC",Smith Center,21750
458,2018,"Charlotte, NC",Dale F. Halton Arena,9105
1379,2018,"Bennington, VT",Mountaineer Athletic Center,400
460,2018,"Wilmington, NC",Trask Coliseum,5200
461,2018,"Rochester, NY",Robert A. Kidera Gym,1200
462,2018,"Lincoln, NE",Snyder Arena,2350
463,2018,"Lincoln, NE",Pinnacle Bank Arena,15000
464,2018,"Omaha, NE",Baxter Arena,7500
465,2018,"Las Vegas, NV",Thomas & Mack Center,18500
466,2018,"Reno, NV",Lawlor Events Center,11536
467,2018,"Henniker, NH",Bridges Gym,400
468,2018,"Manchester, NH",SNHU Fieldhouse,2000
469,2018,"Durham, NH",Lundholm Gymnasium,3000
470,2018,"West Haven, CT",Charger Gymnasium,2500
471,2018,"Newark, NJ",NJIT's Wellness & Events Center,3500
472,2018,"Las Cruces, NM",Pan American Center,12572
473,2018,"Albuquerque, NM",Dreamstyle Arena (The Pit),15411
474,2018,"New Orleans, LA",Kiefer Lakefront Arena,8933
475,2018,"New Paltz, NY",Hawk Center,1800
476,2018,"New Rochelle, NY",,
477,2018,"Old Westbury, NY",Recreation Hall,500
478,2018,"Throggs Neck, NY",Riesenberg Hall,800
479,2018,"New York, NY",The Hunter Sportsplex,2040
480,2018,"New York, NY",Nat Holman Gymnasium,2700
482,2018,"Niagara University, NY",Gallagher Center,2100
483,2018,"Thibodaux, LA",David Stopher Gymnasium,3800
484,2018,"Dudley, MA",Nichols Athletics Center,2000
485,2018,"Norfolk, VA",Echols Memorial Hall,4500
486,2018,"North Adams, MA",Amsler Campus Center Gym,2500
487,2018,"Florence, AL",Flowers Hall,3500
488,2018,"Greensboro, NC",Ellis Corbett Sports Center,5700
489,2018,"Durham, NC",McLendon-McDougald Arena,3000
490,2018,"Raleigh, NC",PNC Arena,19700
491,2018,"Rocky Mount, NC",Everett Gymnasium,1200
492,2018,"Naperville, IL",Gregory Arena,2600
493,2018,"Fargo, ND",Scheels Center,5644
494,2018,"Grand Forks, ND",Betty Engelstad Sioux Center,3064
496,2018,"Chicago, IL",North Park Gymnasium,1300
497,2018,"Denton, TX",Super Pit,10032
498,2018,"Monroe, LA",Fant-Ewing Coliseum,7000
28755,2018,"Fort Myers, FL",Alico Arena,4333
500,2018,"Boston, MA",Matthews Arena,5066
501,2018,"Flagstaff, AZ",Walkup Skydome,7000
502,2018,"Greeley, CO",Bank of Colorado Arena,3000
503,2018,"De Kalb, IL",Convocation Center,9100
504,2018,"Cedar Falls, IA",McLeod Center,6650
505,2018,"Highland Heights, KY",BB&T Arena,9400
506,2018,"Marquette, MI",Berry Events Center,4000
507,2018,"Maryville, MO",Bearcat Arena,2500
508,2018,"Natchitoches, LA",Prather Coliseum,3600
509,2018,"Evanston, IL",Allstate Arena,18500
510,2018,"Midland, MI",E.W. Bennett Sports Center,1500
511,2018,"Northfield, VT",Andrews Hall,1500
513,2018,"Notre Dame, IN",Purcell Pavilion at the Joyce Center,9149
514,2018,"Rochester, MI",Athletics Center O'rena,4000
515,2018,"Oberlin, OH",Philips Gymnasium,1800
516,2018,"Los Angeles, CA",Rush Gymnasium,1800
517,2018,"Ada, OH",ONU Sports Center,3200
518,2018,"Columbus, OH",Value City Arena,19049
519,2018,"Athens, OH",Convocation Center,13080
520,2018,"Delaware, OH",Branch Rickey Arena,1450
521,2018,"Stillwater, OK",Gallagher-Iba Arena,13611
12810,2018,"Tahlequah, OK",NSU Event Center,3100
523,2018,"Norfolk, VA",Ted Constant Convocation Ctr.,8457
524,2018,"Old Westbury, NY",Clark Athletic Center,2500
525,2018,"Olivet, MI",The Cutler Event Center,1000
526,2018,"Oneonta, NY",Dewar Arena,3500
527,2018,"Tulsa, OK",Mabee Center,10575
528,2018,"Corvallis, OR",Gill Coliseum,9604
529,2018,"Eugene, OR",Matthew Knight Arena,12364
530,2018,"Oswego, NY",Max Ziel Gymnasium,3500
531,2018,"Westerville, OH",Rike Center,3100
532,2018,"Chicopee, MA",Picknelly Arena,481
533,2018,"Pleasantville, NY",Goldstein Athletics Center,2400
534,2018,"Stockton, CA",A.G. Spanos Center,6150
535,2018,"Augusta, GA",HEAL Complex,2400
8746,2018,"Georgetown, TX",Corbin J. Robertson Center,1800
537,2018,"Pembroke, NC",English E. Jones Center,3000
538,2018,"Erie, PA",Athletics & Recreation Cn,1600
539,2018,"University Park, PA",Bryce Jordan Center,15261
540,2018,"Philadelphia, PA",The Palestra,8722
541,2018,"Malibu, CA",Firestone Fieldhouse,3104
542,2018,"Misenheimer, NC",Merner Gymnasium,2500
543,2018,"Philadelphia, PA",Gallagher Center,1266
544,2018,"Chestnut Hill, MA",,
545,2018,"Pittsburgh, PA",Petersen Events Center,12508
546,2018,"Johnstown, PA",Sports Center,2400
547,2018,"Plattsburgh, NY",Memorial Hall Gymnasium,1000
548,2018,"Plymouth, NH",Foley Gymnasium,2000
549,2018,"Claremont, CA",Voelkel Gymnasium,2400
550,2018,"Portland, OR",Lewis and Clark College,2300
433,2018,"University, MS",The Pavilion at Ole Miss,9500
552,2018,"Potsdam, NY",Maxcy Hall,3600
553,2018,"Prairie View, TX",William J. Nicks Building,5000
554,2018,"Princeton, NJ",Jadwin Gymnasium,6854
555,2018,"Elsah, IL",Hay Field House,1000
556,2018,"Providence, RI",Dunkin' Donuts Center,12410
